('Atta', 'FAQ', 'Nagpur') :  (0.72, 239)
('Atta', 'FAQ', 'Nasik') :  (0.75, 322)
('Atta', 'FAQ', 'Panaji') :  (0.09, 10)
('Atta', 'FAQ', 'Patna') :  (0.04, 10)
('Atta', 'FAQ', 'Pondicherry') :  (0.84, 400)
('Atta', 'FAQ', 'Portblair') :  (0.11, 16)
('Atta', 'FAQ', 'Pune') :  (0.97, 352)
('Atta', 'FAQ', 'Rajkot') :  (0.96, 460)
('Atta', 'FAQ', 'Ranchi') :  (0.03, 10)
('Atta', 'FAQ', 'Rewa') :  (0.77, 370)
('Atta', 'FAQ', 'Saharanpur') :  (0.42, 95)
('Atta', 'FAQ', 'Salem') :  (0.19, 15)
('Atta', 'FAQ', 'Sehore') :  (0.6, 240)
('Atta', 'FAQ', 'Shillong') :  (0.04, 10)
('Atta', 'FAQ', 'Shimla') :  (0.76, 331)
('Atta', 'FAQ', 'Shrinagar') :  (0.83, 259)
('Atta', 'FAQ', 'Srinagar') :  (0.94, 333)
('Atta', 'FAQ', 'Surat') :  (0.77, 348)
('Atta', 'FAQ', 'Swaimadhopur') :  (0.41, 143)
('Atta', 'FAQ', 'Tambram') :  (0.97, 324)
('Atta', 'FAQ', 'Tirunelveli') :  (0.67, 304)
('Atta', 'FAQ', 'Trivandrum') :  (0.23, 71)
('Atta', 'FAQ', 'Tumkur') :  (0.32, 54)
('Atta', 'FAQ', 'Udaipur') :  (0.27, 38)
('Atta', 'FAQ', 'Vadodra') :  (0.76, 120)
('Atta', 'FAQ', 'Vishakhapatnam') :  (0.19, 25)
('Bajra', 'FAQ', 'Agra') :  (0.41, 64)
('Bajra', 'FAQ', 'Aizwal') :  (0.95, 250)
('Bajra', 'FAQ', 'Aligarh') :  (0.97, 375)
('Bajra', 'FAQ', 'Allahabad') :  (0.2, 10)
('Bajra', 'FAQ', 'Amritsar') :  (0.26, 49)
('Bajra', 'FAQ', 'Asansol') :  (0.99, 254)
('Bajra', 'FAQ', 'Aurangabad') :  (0.79, 352)
('Bajra', 'FAQ', 'Bangalore') :  (0.34, 55)
('Bajra', 'FAQ', 'Bhatinda') :  (0.35, 99)
('Bajra', 'FAQ', 'Bhawani') :  (0.99, 370)
('Bajra', 'FAQ', 'Bhillai') :  (0.78, 245)
('Bajra', 'FAQ', 'Bhopal') :  (0.05, 10)
('Bajra', 'FAQ', 'Bhubneshwar') :  (0.68, 51)
('Bajra', 'FAQ', 'Bijapur') :  (0.48, 212)
('Bajra', 'FAQ', 'Chandigarh') :  (0.87, 337)
('Bajra', 'FAQ', 'Chennai') :  (0.08, 10)
('Bajra', 'FAQ', 'Chittoor') :  (0.07, 10)
('Bajra', 'FAQ', 'Coimbatore') :  (0.14, 38)
('Bajra', 'FAQ', 'Cuttack') :  (0.99, 478)
('Bajra', 'FAQ', 'Dausa') :  (0.09, 30)
('Bajra', 'FAQ', 'Delhi') :  (0.02, 11)
('Bajra', 'FAQ', 'Dhanbad') :  (0.99, 478)
('Bajra', 'FAQ', 'Dispur') :  (0.99, 254)
('Bajra', 'FAQ', 'Ernakulam') :  (0.86, 415)
('Bajra', 'FAQ', 'Gandhi Nagar') :  (0.21, 83)
('Bajra', 'FAQ', 'Gangtok') :  (0.99, 456)
('Bajra', 'FAQ', 'Gorakhpur') :  (0.93, 250)
('Bajra', 'FAQ', 'Guntur') :  (0.6, 271)
('Bajra', 'FAQ', 'Guwahati') :  (0.95, 436)
('Bajra', 'FAQ', 'Hissar') :  (0.3, 69)
('Bajra', 'FAQ', 'Hubli') :  (0.19, 19)
('Bajra', 'FAQ', 'Hyderabad') :  (0.06, 10)
('Bajra', 'FAQ', 'Imphal') :  (0.9, 254)
('Bajra', 'FAQ', 'Jaipur') :  (0.15, 10)
('Bajra', 'FAQ', 'Jammu') :  (0.13, 12)
('Bajra', 'FAQ', 'Jamnagar') :  (0.97, 340)
('Bajra', 'FAQ', 'Jodhpur') :  (0.07, 10)
('Bajra', 'FAQ', 'Kanpur') :  (0.53, 64)
('Bajra', 'FAQ', 'Karnal') :  (0.2, 64)
('Bajra', 'FAQ', 'Khozhikode') :  (0.99, 479)
('Bajra', 'FAQ', 'Kohima') :  (0.96, 339)
('Bajra', 'FAQ', 'Kolkata') :  (0.41, 55)
('Bajra', 'FAQ', 'Kurnool') :  (0.11, 11)
('Bajra', 'FAQ', 'Lucknow') :  (0.38, 51)
('Bajra', 'FAQ', 'Ludhiana') :  (0.09, 12)
('Bajra', 'FAQ', 'Madurai') :  (0.42, 22)
('Bajra', 'FAQ', 'Mandi') :  (0.99, 410)
('Bajra', 'FAQ', 'Mumbai') :  (0.03, 10)
('Bajra', 'FAQ', 'NR') :  (1.0, 482)
('Bajra', 'FAQ', 'Nagpur') :  (0.7, 243)
('Bajra', 'FAQ', 'Nasik') :  (0.66, 206)
('Bajra', 'FAQ', 'Panaji') :  (0.09, 10)
('Bajra', 'FAQ', 'Patna') :  (0.64, 51)
('Bajra', 'FAQ', 'Pondicherry') :  (0.84, 400)
('Bajra', 'FAQ', 'Portblair') :  (0.11, 16)
('Bajra', 'FAQ', 'Pune') :  (0.97, 352)
('Bajra', 'FAQ', 'Rajkot') :  (0.96, 460)
('Bajra', 'FAQ', 'Ranchi') :  (0.95, 250)
('Bajra', 'FAQ', 'Rewa') :  (0.93, 370)
('Bajra', 'FAQ', 'Saharanpur') :  (0.68, 247)
('Bajra', 'FAQ', 'Salem') :  (0.21, 15)
('Bajra', 'FAQ', 'Sehore') :  (0.61, 240)
('Bajra', 'FAQ', 'Shillong') :  (0.43, 125)
('Bajra', 'FAQ', 'Shimla') :  (0.99, 478)
('Bajra', 'FAQ', 'Sonipet') :  (0.99, 355)
('Bajra', 'FAQ', 'Surat') :  (0.77, 348)
('Bajra', 'FAQ', 'Swaimadhopur') :  (0.41, 143)
('Bajra', 'FAQ', 'Tambram') :  (0.97, 324)
('Bajra', 'FAQ', 'Tiruchirapalli') :  (1.0, 482)
('Bajra', 'FAQ', 'Tirunelveli') :  (0.34, 151)
('Bajra', 'FAQ', 'Trivandrum') :  (0.7, 62)
('Bajra', 'FAQ', 'Tumkur') :  (0.46, 54)
('Bajra', 'FAQ', 'Udaipur') :  (0.28, 38)
('Bajra', 'FAQ', 'Vadodra') :  (0.56, 120)
('Bajra', 'FAQ', 'Vellore') :  (0.99, 359)
('Bajra', 'FAQ', 'Vishakhapatnam') :  (0.09, 21)
('Banana', 'FAQ', 'Agartala') :  (0.25, 43)
('Banana', 'FAQ', 'Agra') :  (0.5, 120)
('Banana', 'FAQ', 'Aizwal') :  (0.19, 59)
('Banana', 'FAQ', 'Allahabad') :  (0.2, 10)
('Banana', 'FAQ', 'Amritsar') :  (0.27, 49)
('Banana', 'FAQ', 'Asansol') :  (0.54, 121)
('Banana', 'FAQ', 'Aurangabad') :  (0.79, 352)
('Banana', 'FAQ', 'Bangalore') :  (0.52, 165)
('Banana', 'FAQ', 'Bhatinda') :  (0.39, 99)
('Banana', 'FAQ', 'Bhawanipatna') :  (0.89, 265)
('Banana', 'FAQ', 'Bhillai') :  (0.78, 245)
('Banana', 'FAQ', 'Bhopal') :  (0.09, 10)
('Banana', 'FAQ', 'Bhubneshwar') :  (0.07, 11)
('Banana', 'FAQ', 'Bijapur') :  (0.48, 214)
('Banana', 'FAQ', 'Chandigarh') :  (0.85, 337)
('Banana', 'FAQ', 'Chennai') :  (0.14, 10)
('Banana', 'FAQ', 'Chittoor') :  (0.1, 10)
('Banana', 'FAQ', 'Coimbatore') :  (0.2, 38)
('Banana', 'FAQ', 'Cuttack') :  (0.6, 238)
('Banana', 'FAQ', 'Dausa') :  (0.13, 30)
('Banana', 'FAQ', 'Delhi') :  (0.08, 11)
('Banana', 'FAQ', 'Dhanbad') :  (0.29, 112)
('Banana', 'FAQ', 'Dibrugarh') :  (0.47, 92)
('Banana', 'FAQ', 'Dispur') :  (0.73, 173)
('Banana', 'FAQ', 'Ernakulam') :  (0.1, 14)
('Banana', 'FAQ', 'Gandhi Nagar') :  (0.28, 97)
('Banana', 'FAQ', 'Gangtok') :  (0.97, 456)
('Banana', 'FAQ', 'Gaya') :  (0.98, 348)
('Banana', 'FAQ', 'Gorakhpur') :  (0.14, 10)
('Banana', 'FAQ', 'Guntur') :  (0.1, 17)
('Banana', 'FAQ', 'Guwahati') :  (0.56, 117)
('Banana', 'FAQ', 'Hajipur') :  (0.94, 339)
('Banana', 'FAQ', 'Hissar') :  (0.17, 19)
('Banana', 'FAQ', 'Howrah') :  (0.73, 227)
('Banana', 'FAQ', 'Hubli') :  (0.38, 124)
('Banana', 'FAQ', 'Hyderabad') :  (0.18, 14)
('Banana', 'FAQ', 'Imphal') :  (0.45, 137)
('Banana', 'FAQ', 'Itanagar') :  (0.46, 186)
('Banana', 'FAQ', 'Jaipur') :  (0.3, 43)
('Banana', 'FAQ', 'Jalpaiguri') :  (0.85, 123)
('Banana', 'FAQ', 'Jammu') :  (0.15, 12)
('Banana', 'FAQ', 'Jodhpur') :  (0.11, 10)
('Banana', 'FAQ', 'Kanpur') :  (0.45, 64)
('Banana', 'FAQ', 'Karnal') :  (0.25, 64)
('Banana', 'FAQ', 'Khozhikode') :  (0.05, 10)
('Banana', 'FAQ', 'Kohima') :  (0.35, 23)
('Banana', 'FAQ', 'Kolkata') :  (0.24, 20)
('Banana', 'FAQ', 'Kurnool') :  (0.19, 18)
('Banana', 'FAQ', 'Lucknow') :  (0.06, 10)
('Banana', 'FAQ', 'Ludhiana') :  (0.11, 12)
('Banana', 'FAQ', 'Madurai') :  (0.49, 22)
('Banana', 'FAQ', 'Malda') :  (0.62, 205)
('Banana', 'FAQ', 'Mandi') :  (0.38, 60)
('Banana', 'FAQ', 'Mumbai') :  (0.1, 16)
('Banana', 'FAQ', 'Muzaffarpur') :  (0.98, 348)
('Banana', 'FAQ', 'Nagpur') :  (0.72, 239)
('Banana', 'FAQ', 'Nasik') :  (0.75, 322)
('Banana', 'FAQ', 'Panaji') :  (0.11, 10)
('Banana', 'FAQ', 'Patna') :  (0.08, 10)
('Banana', 'FAQ', 'Pondicherry') :  (0.84, 400)
('Banana', 'FAQ', 'Portblair') :  (0.14, 16)
('Banana', 'FAQ', 'Pune') :  (0.97, 352)
('Banana', 'FAQ', 'Rajkot') :  (0.96, 460)
('Banana', 'FAQ', 'Ranchi') :  (0.08, 10)
('Banana', 'FAQ', 'Rewa') :  (0.77, 370)
