index,ArharSplit,AttaFAQ,BajraFAQ,BananaFAQ,BesanNA,BiscuitGlucose,BlackNA,BreadLocal,BrinjalFAQ,ChickenPoultry,CoconutDry,CoconutFresh,CoconutNA,CumminNA,EggsNA,FishPomphret,GheeDesi,GingellyNA,GramSplit,GramWhole,GroundnutNA,GurLocal,JowarWhite,MaidaNA,MaizeFAQ,MasurSplit,MeatMutton,MilkCowBuffalo,MilkDairy,MoongSplit,MustardNA,OnionFAQ,PotatoFAQ,RagiFAQ,RedNA,RiceCommonCoarse,RiceFine,RiceSuperfine,SaltLoosecommon,SaltPacketiodized,SugarNA,SujiNA,TeaCtcloose,TomatoFAQ,UradSplit,VanaspatiDaldaRathAny,VanaspatiNA,WheatDesi
07012005weekIndiaDelhi,32,9.5,7,14,26,4,120,14,10,75,110,11,85,110,24,0,140,85,24,22,0,16,8,10,8,30,125,18,0,30,50,8,4,0,13,12,24,32,0,7,20,11,120,10,28,0,47,9
14012005weekIndiaDelhi,32,9.5,7,14,26,4,120,14,10,75,105,11,85,110,24,0,140,85,24,22,0,16,8,10,8,30,125,18,0,30,50,8,4,0,13,12,24,32,0,7,20,11,120,10,28,0,47,9
21012005weekIndiaDelhi,30,9.5,7,14,26,4,120,14,8,75,100,11,85,110,24,0,140,85,24,22,0,16,8,10,8,30,125,18,0,28,50,8,4,0,13,12,24,32,0,7,20,11,120,10,28,0,46,9
28012005weekIndiaDelhi,30,9.5,7,14,26,4,120,14,8,75,100,11,85,110,24,0,140,85,24,22,NA,16,8,10,8,30,130,18,0,28,50,8,4,NA,13,12,24,32,0,7,20,11,120,10,28,NA,46,9
04022005weekIndiaDelhi,30,9.5,7,14,26,4,120,14,10,80,100,11,85,110,24,0,140,85,24,22,NA,16,8,10,8,30,130,18,0,28,50,8,5,NA,13,12,24,32,0,7,20,11,120,10,28,NA,46,9
11022005weekIndiaDelhi,30,9.5,7,14,26,4,120,14,10,80,100,11,80,110,24,0,140,80,24,22,NA,16,8,10,8,30,130,18,0,28,48,8,5,NA,13,12,24,32,0,7,20,11,120,10,28,NA,46,9
18022005weekIndiaDelhi,30,9.5,7,15,26,4,120,14,10,80,100,11,80,110,24,NA,140,80,24,22,NA,16,8,10,8,30,130,18,15,28,48,8,4,NA,13,12,24,32,NA,7,20,11,120,8,28,NA,46,9
25022005weekIndiaDelhi,30,9.5,8,15,26,4,120,14,10,80,100,11,80,110,24,NA,140,80,24,22,NA,16,9,10,8,30,130,18,15,28,48,8,4,NA,13,12,24,32,NA,7,19,11,120,8,28,NA,46,9
04032005weekIndiaDelhi,28,9.5,8,15,26,4,120,14,10,80,100,11,80,110,24,NA,140,80,24,22,NA,16,9,10,8,30,130,18,15,28,48,8,4,NA,13,12,24,32,NA,7,20,11,120,8,28,NA,44,9
11032005weekIndiaDelhi,28,9.5,8,15,26,4,120,14,10,80,100,11,80,110,24,NA,140,80,24,22,NA,16,9,11,8,30,130,18,15,28,48,8,4,NA,13,12,24,32,NA,7,20,11,120,8,28,NA,44,9
18032005weekIndiaDelhi,28,9.5,8,16,26,4,120,14,10,80,100,11,80,110,20,NA,140,80,24,22,NA,16,9,11,8,30,130,18,15,28,46,8,5,NA,13,12,24,32,NA,7,19.5,11,120,10,28,NA,44,9
25032005weekIndiaDelhi,28,9.5,8,15,26,4,120,14,10,80,100,11,80,110,18,NA,140,80,24,22,NA,16,9,10,8,30,130,18,NA,28,48,8,4,NA,13,12,24,32,NA,7,19.5,11,120,8,28,NA,46,9
01042005weekIndiaDelhi,28,9.5,8,16,26,4,120,14,10,80,100,11,85,110,20,NA,140,85,24,22,NA,16,9,10,8,30,130,18,NA,28,46,8,6,NA,13,12,24,32,NA,7,19.5,11,120,10,28,NA,44,9
08042005weekIndiaDelhi,30,9.5,8,18,26,4,120,14,12,80,100,12,90,110,20,NA,145,90,24,22,NA,16,9,10,8,30,130,18,NA,30,48,6,8,NA,13,12,24,32,NA,7,19,11,120,12,28,NA,44,9
15042005weekIndiaDelhi,32,9.5,8,18,24,4,120,14,10,80,110,13,90,100,18,NA,150,90,22,20,NA,16,9,10,8,28,130,18,NA,30,46,8,8,NA,13,12,24,32,NA,8,19,11,120,12,28,NA,45,9
22042005weekIndiaDelhi,30,9.5,8,18,24,4,120,14,10,80,100,12,90,100,18,NA,145,90,22,21,NA,16,9,10,8,28,130,18,NA,30,48,8,8,NA,13,12,24,32,NA,7,19,11,120,12,28,NA,45,9
29042005weekIndiaDelhi,30,9.5,8,18,24,4,120,14,10,80,100,12,90,100,18,NA,145,90,22,21,NA,16,9,10,8,28,130,18,NA,30,48,8,8,NA,13,12,24,32,NA,7,19,11,120,12,28,NA,45,9
06052005weekIndiaDelhi,30,9.5,8,18,24,4,120,14,10,80,100,12,90,100,18,NA,150,90,22,21,NA,16,9,10,8,28,130,18,NA,30,46,8,8,NA,13,12,24,32,NA,7,19,11,120,12,28,NA,45,9
13052005weekIndiaDelhi,30,9.5,8,18,24,4,120,14,10,80,100,12,90,100,18,NA,150,90,22,21,NA,16,9,10,8,28,130,18,NA,30,46,8,8,NA,13,12,24,32,NA,7,19,11,120,12,28,NA,45,9
20052005weekIndiaDelhi,30,9.5,8,18,24,4,120,14,10,80,110,12,90,100,18,NA,150,90,22,20,NA,16,9,10,8,28,130,18,NA,30,46,8,8,NA,13,12,24,32,NA,8,19,11,120,12,28,NA,45,9
27052005weekIndiaDelhi,30,9.5,8,18,24,4,120,14,12,80,110,12,90,105,20,NA,150,90,22,20,NA,16,9,10,8,28,130,18,NA,30,46,8,8,NA,13,12,24,32,NA,8,19,11,120,12,28,NA,45,9
03062005weekIndiaDelhi,30,9.5,8,18,24,4,120,14,10,80,110,12,90,110,18,NA,150,90,22,20,NA,16,9,10,8,28,130,18,NA,30,46,8,8,NA,13,12,24,32,NA,8,19,11,120,8,28,NA,45,9
10062005weekIndiaDelhi,32,9.5,8,18,24,4,120,14,10,80,110,12,90,110,18,NA,155,90,22,20,NA,16,8,10,8,30,130,18,NA,32,46,8,8,NA,13,12,24,32,NA,8,19,11,120,8,28,NA,45,9
17062005weekIndiaDelhi,32,9.5,7,18,26,4,120,14,10,80,100,12,90,110,20,NA,150,90,24,22,NA,17,8,10,8,30,130,18,NA,34,46,8,8,NA,13,12,24,32,NA,8,19,11,120,5,30,NA,45,9
24062005weekIndiaDelhi,32,9.5,7,18,26,4,120,14,10,80,95,12,90,110,20,NA,150,90,24,22,NA,17,9,10,8,30,130,18,NA,34,45,8,7,NA,13,12,24,32,NA,8,19,11,120,5,30,NA,45,9
01072005weekIndiaDelhi,32,9.5,7,18,26,4,120,14,10,80,95,12,90,110,20,NA,150,90,24,22,NA,17,9,10,8,30,130,18,NA,34,46,8,7,NA,13,12,24,32,NA,8,19,11,120,5,30,NA,45,9
08072005weekIndiaDelhi,32,9.5,7,18,26,4,120,14,10,80,95,12,90,110,20,NA,150,90,24,22,NA,17,9,10,8,30,130,18,NA,34,46,8,7,NA,13,12,24,32,NA,8,19,11,120,5,30,NA,45,9
15072005weekIndiaDelhi,32,9.5,8,16,26,4,120,14,16,80,95,12,90,110,18,NA,150,90,24,22,NA,18,10,10,8,30,130,18,NA,34,45,8,10,NA,13,12,24,32,NA,8,19,11,120,12,32,NA,42,9
22072005weekIndiaDelhi,32,9.5,8,16,26,4,120,14,16,80,95,12,90,105,18,NA,150,90,24,22,NA,18,12,10,9,30,130,18,NA,34,45,8,12,NA,13,12,24,32,NA,8,19,11,120,12,32,NA,42,9
29072005weekIndiaDelhi,32,9.5,8,16,26,4,120,14,16,80,95,12,95,105,18,NA,150,90,24,22,NA,18,13,10,9,30,130,18,NA,34,45,8,10,NA,13,12,24,32,NA,8,19,11,120,16,32,NA,42,9
05082005weekIndiaDelhi,32,9.5,8,16,28,4,120,14,16,80,95,12,95,105,20,NA,150,90,24,22,NA,18,13,10,9,30,130,18,NA,34,46,8,10,NA,13,12,24,32,NA,8,20,11,120,16,32,NA,42,9
12082005weekIndiaDelhi,34,9.5,8,16,26,4,120,14,16,80,95,12,95,105,20,NA,150,95,24,22,NA,18,13,10,9,30,130,18,NA,34,46,8,10,NA,13,12,24,32,NA,8,20,11,120,16,32,NA,42,9
19082005weekIndiaDelhi,34,9.5,8,16,26,4,120,14,16,80,95,12,95,105,20,NA,150,95,24,22,NA,18,13,10,9,30,130,18,NA,34,46,8,10,NA,13,12,24,32,NA,8,20,11,120,16,32,NA,42,9
26082005weekIndiaDelhi,34,9.5,8,16,28,4,120,14,16,80,95,12,90,105,20,NA,150,90,26,24,NA,18,13,10,9,30,130,18,NA,36,48,10,10,NA,13,12,24,32,NA,8,20,11,120,18,32,NA,42,9
02092005weekIndiaDelhi,34,9.5,8,16,28,4,120,14.5,16,80,95,12,90,105,20,NA,150,90,26,24,NA,18,13,10,9,30,130,18,NA,34,48,10,10,NA,13,12,24,32,NA,8,20,11,120,18,32,NA,42,9
09092005weekIndiaDelhi,34,9.5,8,18,28,4,120,14.5,20,80,95,12,90,105,20,NA,150,90,26,24,NA,18,13,10,9,30,130,18,NA,34,48,14,12,NA,13,12,24,32,NA,8,20,11,120,16,32,NA,42,9
16092005weekIndiaDelhi,34,9.5,8,18,28,4,120,14,18,80,95,12,90,105,20,NA,150,90,26,24,NA,18,13,10,9,30,130,18,NA,36,48,18,12,NA,13,12,24,32,NA,8,20,11,120,12,32,NA,41,9
23092005weekIndiaDelhi,34,9.5,8,18,28,4,120,14,16,80,95,12,90,105,20,NA,150,90,26,24,NA,18,13,10,9,30,130,18,NA,36,48,16,12,NA,13,12,24,32,NA,8,20,11,120,10,32,NA,41,9
30092005weekIndiaDelhi,34,9.5,8,18,28,4,120,14,16,80,95,12,90,105,20,NA,150,90,26,24,NA,18,13,10,9,30,130,18,NA,36,48,15,12,NA,13,12,24,32,NA,8,20,11,120,10,32,NA,41,9
07102005weekIndiaDelhi,34,9.5,8,20,28,4,120,14,16,80,95,12,90,105,22,NA,150,90,26,24,NA,18,13,10,9,30,130,18,NA,36,45,16,12,NA,13,12,24,32,NA,8,20,11,120,12,32,NA,41,9
14102005weekIndiaDelhi,34,9.5,8,20,28,4,120,14,16,80,105,12,90,108,22,NA,150,90,34,24,NA,22,13,10,9,30,130,18,NA,36,45,16,14,NA,13,12,24,32,NA,8,20,11,120,12,34,NA,41,9
21102005weekIndiaDelhi,34,9.5,8,20,28,4,120,14,16,80,105,12,90,108,22,NA,150,90,34,24,NA,24,13,10,9,30,130,18,NA,36,45,16,14,NA,13,12,24,32,NA,8,20,11,120,12,34,NA,41,9
28102005weekIndiaDelhi,34,9.5,8,20,28,4,120,14,16,80,115,12,90,105,22,NA,150,90,26,24,NA,24,13,10,9,30,130,18,NA,36,45,20,14,NA,13,12,24,32,NA,8,20,11,120,16,38,NA,41,9
04112005weekIndiaDelhi,34,9.5,8,20,28,4,120,14,12,80,120,12,90,105,24,NA,150,90,28,24,NA,20,13,10,9,30,130,18,NA,36,48,20,14,NA,13,12,24,32,NA,8,20,11,120,18,44,NA,42,9
11112005weekIndiaDelhi,34,9.5,8,20,30,4,120,14,12,80,120,12,90,105,24,NA,150,90,28,24,NA,20,13,10,9,30,130,18,NA,36,48,20,14,NA,13,12,24,32,NA,8,20,11,120,20,44,NA,42,9
18112005weekIndiaDelhi,34,9.5,8,20,30,4,120,14,10,80,120,12,90,105,24,NA,150,90,29,24,NA,18,13,10,9,30,130,18,NA,36,49,20,14,NA,13,12,24,32,NA,8,20,11,120,18,44,NA,42,9
25112005weekIndiaDelhi,34,9.5,8,20,30,4,120,14,10,80,120,12,90,106,24,NA,150,90,28,24,NA,18,13,10,9,30,130,18,NA,36,48,16,12,NA,13,12,24,32,NA,8,20,11,120,12,44,NA,42,9
02122005weekIndiaDelhi,32,9.5,8,20,30,4,120,14,10,80,120,12,90,105,24,NA,150,90,28,24,NA,18,13,10,9,30,130,18,NA,36,48,16,10,NA,13,12,24,32,NA,8,20,11,120,12,44,NA,42,9
09122005weekIndiaDelhi,32,10.5,8,20,30,4,120,14,10,80,120,12,90,105,24,NA,150,90,28,24,NA,18,13,10,9,30,130,18,NA,36,48,14,10,NA,13,12,24,32,NA,8,20,11,120,12,46,NA,42,9
16122005weekIndiaDelhi,32,10.5,8,20,30,4,120,14,10,80,120,12,90,105,24,NA,150,90,28,24,NA,18,NA,10,9,30,130,18,NA,36,45,12,10,NA,13,12,24,32,NA,8,20,11,120,10,46,NA,41,9
23122005weekIndiaDelhi,32,10.5,8,20,30,4,120,15,10,80,120,12,90,105,24,NA,150,90,28,24,NA,18,NA,10,9,30,130,18,NA,36,45,12,10,NA,13,12,24,32,NA,8,20,11,120,10,46,NA,41,9
30122005weekIndiaDelhi,32,10.5,8,20,30,4,120,15,10,80,120,12,90,105,24,NA,150,90,28,24,NA,18,NA,10,9,30,130,18,NA,36,45,10,8,NA,13,12,24,32,NA,8,20,11,120,9,46,NA,41,9
06012006weekIndiaDelhi,32,11,8,20,30,4,120,15,10,80,120,12,90,105,27,NA,150,90,28,26,NA,18,NA,12,9,30,130,18,NA,38,45,10,7,NA,13,12,24,32,NA,8,20,12,100,8,48,NA,41,10.5
13012006weekIndiaDelhi,32,11.5,8,18,30,4,120,15,10,80,100,12,90,105,27,NA,150,90,28,26,NA,18,NA,12,9,30,130,18,NA,28,45,10,7,NA,13,12,24,32,NA,8,20,12,120,8,48,NA,41,11
20012006weekIndiaDelhi,32,11.5,8,18,30,4,120,15,10,80,100,12,90,105,27,NA,150,90,28,26,NA,18,NA,12,9,30,130,18,NA,28,45,10,7,NA,13,12,24,32,NA,8,20,12,120,8,48,NA,41,11
27012006weekIndiaDelhi,32,12,8,18,30,4,120,15,10,80,100,12,90,105,24,NA,150,90,28,26,65,18,11,12,9,30,130,18,NA,38,45,10,7,NA,13,12,24,32,NA,8,21,12,120,8,48,NA,41,11
03022006weekIndiaDelhi,32,12.5,8,18,30,4,120,15,10,80,100,12,90,105,24,NA,150,90,28,26,65,18,11,13,9,30,130,18,NA,38,45,10,7,NA,13,12,24,32,NA,8,21,13,120,6,48,NA,41,11
10022006weekIndiaDelhi,32,12,8,18,30,4,110,15,10,70,100,12,90,105,22,NA,150,90,28,26,NA,18,NA,13,9,28,130,18,NA,40,45,8,7,NA,13,12,24,32,NA,8,22,13,120,6,48,NA,41,11
17022006weekIndiaDelhi,32,12,8,18,28,4,110,15,10,60,100,12,90,105,20,NA,150,90,28,24,NA,18,NA,13,9,28,130,18,NA,40,45,8,7,NA,13,12,24,32,NA,8,22,13,120,6,48,NA,42,11
24022006weekIndiaDelhi,32,12,8,18,28,4,120,15,20,50,100,12,90,105,15,NA,150,90,28,24,65,18,11,13,9,28,130,18,NA,42,45,8,7,NA,13,12,24,32,NA,8,22,13,120,8,48,NA,42,11
03032006weekIndiaDelhi,32,12,8,18,28,4,120,15,20,40,95,12,90,105,15,NA,150,90,28,24,65,18,11,13,9,28,130,18,NA,42,45,8,8,NA,13,12,24,32,NA,8,22,13,120,8,50,NA,42,11
10032006weekIndiaDelhi,32,12,8,20,28,4,120,15,18,40,95,12,90,105,15,NA,150,90,28,24,NA,18,NA,13,9,28,130,18,NA,42,45,8,8,NA,13,12,24,32,NA,8,22,13,120,10,50,NA,43,11
17032006weekIndiaDelhi,32,12,8,20,28,4,120,15,18,40,95,12,90,105,15,NA,150,90,28,24,NA,18,NA,13,9,28,130,18,NA,42,45,8,8,NA,13,12,24,32,NA,8,22,13,120,10,50,NA,43,11
24032006weekIndiaDelhi,32,12,8,20,30,4,120,15,12,40,95,14,100,105,15,NA,150,100,28,24,NA,18,NA,13,9,28,135,18,NA,50,45,6,8,NA,13,12,24,32,NA,8,22,13,120,10,50,NA,44,11
31032006weekIndiaDelhi,32,12,8,20,30,4,120,15,12,50,95,14,100,105,15,NA,150,100,28,24,65,18,11,13,9,28,135,18,NA,52,45,6,8,NA,13,12,24,32,NA,8,22,13,120,10,52,NA,44,11
07042006weekIndiaDelhi,32,12,8,20,30,4,120,15,12,50,95,14,100,105,15,NA,150,100,28,24,65,18,11,13,9,28,135,18,NA,52,45,6,8,NA,13,12,24,32,NA,8,22,13,120,10,52,NA,44,11
14042006weekIndiaDelhi,32,12,8,20,30,4,120,15,12,50,95,14,100,105,15,NA,150,100,28,26,NA,18,NA,13,9,28,135,18,NA,54,44,6,8,NA,13,12,24,32,NA,8,21,13,120,10,54,NA,44,11
21042006weekIndiaDelhi,32,12,8,20,30,4,120,15,12,50,95,14,100,105,18,NA,160,100,28,26,NA,18,NA,13,9,28,140,18,NA,54,44,6,8,NA,13,12,24,32,NA,8,21,13,120,10,58,NA,44,11
28042006weekIndiaDelhi,32,12,8,20,30,4,120,15,10,50,95,14,90,105,18,NA,160,90,30,26,65,18,11,13,9,30,140,18,NA,54,45,6,8,NA,13,12,24,32,NA,8,21,13,120,8,56,NA,44,11
05052006weekIndiaDelhi,32,12,8,20,30,4,120,15,10,50,95,14,90,105,18,NA,160,90,30,26,65,18,11,13,9,30,140,18,NA,54,45,6,8,NA,13,12,24,32,NA,8,21,13,120,8,56,NA,44,11
12052006weekIndiaDelhi,34,12,8,20,36,4,120,15,10,60,95,14,90,105,18,NA,160,90,34,30,NA,20,NA,13,9,30,140,18,NA,54,45,6,8,NA,13,12,24,32,NA,8,22,13,120,10,56,NA,44,11
19052006weekIndiaDelhi,34,12,8,20,36,4,120,15,10,60,95,14,90,105,18,NA,160,90,34,30,NA,20,NA,13,9,30,140,18,NA,54,45,6,8,NA,13,12,24,32,NA,8,22,13,120,10,56,NA,44,11
26052006weekIndiaDelhi,34,12,8,20,36,4,120,15,16,60,95,14,90,105,18,NA,160,90,34,30,65,20,11,13,9,30,140,18,NA,52,45,6,8,NA,12,12,24,32,NA,8,22,13,120,10,58,NA,44,11
02062006weekIndiaDelhi,34,12,8,20,36,4,120,15,16,75,95,14,90,105,18,NA,160,90,34,32,65,20,11,13,9,30,140,18,NA,52,45,6,8,NA,12,12,24,32,NA,8,22,13,120,10,58,NA,44,11
09062006weekIndiaDelhi,34,12,8,20,36,4,120,15,20,80,95,14,90,105,18,NA,160,90,34,32,NA,20,NA,13,9,30,140,18,NA,52,45,6,9,NA,12,12,24,32,NA,8,21,13,120,12,58,NA,44,11
16062006weekIndiaDelhi,34,12,8,20,36,4,120,15,20,85,90,14,90,105,20,NA,160,90,34,32,NA,20,NA,13,9,30,140,18,NA,52,45,8,10,NA,12,12,24,32,NA,8,21,13,120,24,56,NA,43,11
23062006weekIndiaDelhi,34,12,8,20,36,4,110,15,20,85,80,14,90,105,20,NA,160,90,34,32,NA,20,NA,13,9,30,140,18,NA,50,45,8,10,NA,12,12,24,32,NA,8,21,13,120,28,54,NA,43,11
30062006weekIndiaDelhi,34,12,8,20,36,4,110,15,16,85,80,14,90,105,20,NA,160,90,34,32,65,20,12,13,9,30,140,18,NA,52,45,8,10,NA,12,12,24,32,NA,8,21,13,120,28,54,NA,43,11
07072006weekIndiaDelhi,34,12,8,20,36,4,110,15,12,85,80,14,90,105,20,NA,160,90,34,32,65,20,12,13,9,30,140,18,NA,52,45,8,10,NA,12,12,24,32,NA,8,21,13,120,20,54,NA,45,11
14072006weekIndiaDelhi,34,12,8,20,34,4,110,15,12,90,80,14,90,105,20,NA,160,90,34,30,NA,20,NA,13,9,30,150,18,NA,50,45,8,10,NA,12,12,24,32,NA,8,21,13,120,20,54,NA,45,11
21072006weekIndiaDelhi,34,12,8,20,34,4,110,15,12,90,80,14,90,105,20,NA,160,90,34,30,NA,20,NA,13,9,30,150,18,NA,50,45,8,10,NA,12,12,24,32,NA,8,21,13,120,20,54,NA,45,11
28072006weekIndiaDelhi,34,12,8,20,34,4,110,15,16,90,80,14,90,105,20,NA,160,90,34,30,62,20,12,13,9,30,150,18,NA,50,45,8,12,NA,12,12,24,32,NA,8,21,13,120,14,54,NA,45,11
04082006weekIndiaDelhi,34,12,8,20,34,4,110,15,16,90,80,14,90,105,22,NA,160,90,34,30,62,20,12,13,9,30,150,18,NA,50,45,8,12,NA,12,12,24,32,NA,8,21,13,120,14,54,NA,45,11
11082006weekIndiaDelhi,34,12,8,20,34,4,110,15,16,90,80,14,90,105,22,NA,160,90,34,30,NA,20,NA,13,9,30,150,18,NA,50,48,8,12,NA,13,12,24,32,NA,8,21,13,120,20,52,NA,48,11
18082006weekIndiaDelhi,34,12,8,20,34,4,110,15,16,90,80,14,100,105,22,NA,160,100,34,30,NA,20,NA,13,9,30,150,18,NA,50,48,8,12,NA,13,12,24,32,NA,8,21,13,120,28,52,NA,48,11
25082006weekIndiaDelhi,34,12,9,20,34,4,110,15,16,90,80,14,100,105,22,NA,160,100,34,30,62,20,12,13,9,30,150,18,NA,50,50,8,12,NA,13,12,24,32,NA,8,21,13,120,28,52,NA,48,11.5
01092006weekIndiaDelhi,34,12,9,20,38,4,110,15,16,90,80,14,100,105,22,NA,160,100,36,34,62,20,12,13,9,30,150,18,NA,50,50,8,12,NA,13,12,24,32,NA,8,21,13,120,28,52,NA,50,12
08092006weekIndiaDelhi,34,12,9,20,38,4,110,15,16,90,80,14,100,105,22,NA,160,100,36,34,NA,20,NA,13,9,30,150,18,NA,50,50,8,12,NA,13,12,24,32,NA,8,21,13,120,28,56,NA,50,12
15092006weekIndiaDelhi,35,12,9,20,42,4,110,15,16,90,80,14,100,105,22,NA,160,100,38,36,NA,20,NA,13,9,30,150,18,NA,50,50,8,14,NA,13,12,24,32,NA,8,21,13,120,24,58,NA,50,12
22092006weekIndiaDelhi,36,12.5,9,20,44,4,120,15,16,90,80,14,100,115,22,NA,160,100,42,40,NA,20,NA,14,9,30,150,18,NA,50,50,8,14,NA,13,12,24,32,NA,8,20,14,120,24,60,NA,50,13
29092006weekIndiaDelhi,36,13,10,20,48,4,130,15,16,90,80,14,100,120,22,NA,160,100,45,44,65,20,12,14,10,30,150,18,NA,50,50,8,14,NA,14,12,24,32,NA,8,20,14,120,24,64,NA,50,13
06102006weekIndiaDelhi,36,13,10,20,48,4,130,15,16,85,80,14,100,120,24,NA,160,100,46,44,65,20,12,14,10,30,150,18,NA,50,50,8,14,NA,14,12,24,32,NA,8,20,14,120,24,64,NA,50,13
13102006weekIndiaDelhi,36,13,9,20,48,4,140,15,10,80,80,14,100,120,24,NA,160,100,44,42,NA,20,NA,14,9,30,150,18,NA,50,50,8,14,NA,14,12,24,32,NA,8,21,15,120,20,62,NA,50,13
20102006weekIndiaDelhi,36,13,9,20,48,4,140,15,10,80,80,14,100,120,24,NA,160,100,45,42,70,20,NA,14,9,30,150,18,NA,50,50,8,14,NA,14,12,24,32,NA,8,21,15,120,20,62,NA,50,13
27102006weekIndiaDelhi,36,13,9,20,48,4,140,15,10,80,80,14,100,120,24,NA,160,100,45,42,70,20,11,14,9,30,150,18,NA,50,50,8,14,NA,14,12,24,32,NA,8,21,15,120,20,62,NA,50,13
03112006weekIndiaDelhi,36,13,9,20,48,4,140,15,14,80,80,14,100,120,24,NA,165,100,45,42,NA,18,11,14,9,30,150,20,NA,50,50,10,20,NA,14,14,24,32,NA,8,21,15,120,16,62,NA,50,13
10112006weekIndiaDelhi,36,13,9,20,48,4,140,15,14,85,80,14,90,120,28,NA,165,90,45,42,NA,18,NA,14,9,30,150,20,NA,5,52,10,18,NA,14,14,24,32,NA,8,21,15,120,16,64,NA,50,13
17112006weekIndiaDelhi,35,13,9,20,45,4,140,15,12,85,80,14,90,120,28,NA,165,90,42,40,NA,18,NA,14,9,30,150,20,NA,48,52,10,14,NA,14,14,24,32,NA,8,20,15,120,12,64,NA,50,13
24112006weekIndiaDelhi,35,13,9,20,45,4,140,15,12,85,80,14,90,120,28,NA,165,90,42,40,70,18,14,14,9,30,150,20,NA,48,54,8,10,NA,14,14,24,32,NA,8,20,15,120,12,64,NA,51,13
01122006weekIndiaDelhi,34,13,9,20,44,4,140,15,12,90,80,14,90,120,30,NA,160,90,42,40,70,18,14,15,9,30,150,20,NA,48,54,8,8,NA,14,14,24,32,NA,8,19,15,120,16,64,NA,51,13
08122006weekIndiaDelhi,34,14,9,20,44,4,140,15,12,90,80,14,90,120,30,NA,160,90,42,40,NA,18,NA,15,9,30,150,20,NA,48,54,8,8,NA,14,14,24,32,NA,8,19,15,120,16,64,NA,51,14
15122006weekIndiaDelhi,34,14,9,20,44,4,140,15,10,90,70,14,90,120,30,NA,160,90,42,40,NA,18,NA,15,9,30,150,18,NA,48,55,10,8,NA,14,14,24,32,NA,8,19,15,120,12,64,NA,51,14
22122006weekIndiaDelhi,34,14,9,20,42,4,140,15,10,90,70,14,100,120,30,NA,160,100,40,38,NA,18,NA,15,9,30,150,18,NA,46,54,12,6,NA,14,14,24,32,NA,8,19,15,120,12,60,NA,51,14
29122006weekIndiaDelhi,34,14,9,20,42,4,140,15,10,90,65,14,100,120,30,NA,160,100,40,38,70,18,14,15,9,30,150,18,NA,46,54,12,6,NA,14,14,24,32,NA,8,19,15,120,12,60,NA,51,14
05012007weekIndiaDelhi,34,13.5,9,20,42,4,150,16,10,90,65,14,100,120,30,NA,160,100,40,38,70,18,14,15,9,30,150,18,NA,46,54,14,6,NA,14,14,24,32,NA,8,19,15,120,12,58,NA,51,14
12012007weekIndiaDelhi,34,13.5,9,20,40,4,150,16,10,90,65,14,100,120,30,NA,160,100,38,36,NA,18,NA,15,9,30,150,18,NA,46,53,15,6,NA,14,14,24,32,NA,8,18,15,120,12,58,NA,51,14
19012007weekIndiaDelhi,34,13.5,9,20,40,4,150,16,10,90,65,14,100,120,30,NA,160,100,38,36,NA,18,NA,15,9,30,150,18,NA,46,53,16,6,NA,14,14,24,32,NA,8,18,15,120,12,58,NA,51,14
26012007weekIndiaDelhi,34,13.5,9,20,40,4,150,16,10,90,65,14,100,120,30,NA,160,100,38,36,75,16,11,15,10,30,150,18,NA,48,52,16,5,NA,14,14,24,32,NA,8,18,15,120,12,58,NA,51,14
02022007weekIndiaDelhi,35,13.5,9,20,40,4,150,16,10,90,65,14,100,120,30,NA,160,100,38,36,75,16,11,15,10,30,150,18,NA,48,52,16,5,NA,14,14,24,32,NA,9,18,15,120,12,58,NA,51,14
09022007weekIndiaDelhi,35,13.5,9,20,40,4,150,16,10,90,65,14,100,120,28,NA,160,100,38,36,NA,16,NA,15,10,30,150,18,NA,48,52,16,5,NA,15,14,24,32,NA,9,17,15,120,12,58,NA,51,14
16022007weekIndiaDelhi,35,13.5,9,20,40,4,150,16,12,90,65,14,100,120,28,NA,160,100,38,36,NA,16,NA,15,10,30,150,18,NA,48,52,20,7,NA,15,14,24,32,NA,9,17,15,120,14,58,NA,51,14
23022007weekIndiaDelhi,37,13.5,9,20,40,4,150,16,12,90,65,14,100,120,28,NA,160,100,38,36,75,16,11.5,15,10,30,150,18,NA,48,52,18,7,NA,15,14,24,32,NA,9,17,15,120,14,58,NA,51,14
11052007weekIndiaDelhi,NA,12.5,NA,NA,NA,4,160,16,12,NA,NA,14,100,160,22,NA,170,100,34,30,75,NA,NA,NA,NA,38,150,20,NA,NA,54,10,10,NA,15,15,24,NA,NA,9,NA,15,120,12,NA,72,52,NA
18052007weekIndiaDelhi,38,12.5,9,25,36,4,160,16,12,90,65,14,100,160,22,NA,170,100,34,30,NA,15,NA,15,10,38,150,20,NA,50,54,10,10,NA,15,15,24,32,NA,9,16,15,120,12,54,NA,52,13.5
25052007weekIndiaDelhi,38,12.5,9,25,36,4,160,16,12,90,65,14,100,160,22,NA,170,100,34,30,75,15,10.5,15,10,38,150,20,NA,50,54,10,10,NA,15,15,24,32,NA,9,16,15,120,12,54,NA,52,13.5
01062007weekIndiaDelhi,38,12.5,9,25,36,4,160,16,12,90,65,14,100,160,28,NA,170,100,34,30,75,16,10.5,15,10,38,150,20,NA,50,54,10,10,NA,15,15,24,32,NA,9,16,15,120,10,54,NA,52,13.5
