date,Apple,Banana,Coriander,Onion,Potato,Rice,Wheat
2005-01-01,3.0,2.1,6.0,4.5600000000000005,3.1624999999999996,12.25,10.65
2005-01-02,3.0,2.1,6.0,4.5600000000000005,3.1624999999999996,12.25,10.65
2005-01-03,3.0,2.1,6.0,4.5600000000000005,3.1624999999999996,12.25,10.65
2005-01-04,3.0,2.1,6.0,4.5600000000000005,3.1624999999999996,12.25,10.65
2005-01-05,3.0,2.1,6.0,3.87,3.1624999999999996,12.25,10.65
2005-01-06,3.0,2.1,6.0,4.0600000000000005,3.1624999999999996,12.25,10.628571428571428
2005-01-07,3.0,2.1,6.0,3.9719999999999995,3.1500000000000004,12.0,10.607142857142858
2005-01-08,3.0,2.1,6.0,3.8840000000000003,3.1446428571428573,12.0,10.585714285714287
2005-01-09,3.0,2.1,6.0,3.7960000000000003,3.1892857142857145,12.0,10.564285714285713
2005-01-10,3.0,2.1,6.0,3.708,3.2339285714285713,12.0,10.542857142857144
2005-01-11,3.0,2.1,6.0,3.62,3.2785714285714285,12.0,10.52142857142857
2005-01-12,3.0,2.1,5.0,3.745,3.248214285714286,12.0,10.5
2005-01-13,3.0,2.1,6.0,3.56,3.1261904761904766,12.0,10.5
2005-01-14,3.0,2.1,6.0,3.597,3.279166666666667,12.0,10.5
2005-01-15,3.0,2.1,6.0,3.6340000000000003,3.166666666666667,12.0,10.5
2005-01-16,3.0,2.1,6.666666666666666,3.6710000000000003,3.2458333333333336,12.0,10.5
2005-01-17,3.0,2.1,7.333333333333334,3.708,3.325,12.0,10.5
2005-01-18,3.0,2.1,8.0,3.745,3.404166666666667,12.0,10.5
2005-01-19,3.0,2.1,7.666666666666666,3.745,3.270833333333333,12.0,10.5
2005-01-20,3.0,2.1,7.333333333333334,3.685,3.2375,12.25,10.6
2005-01-21,3.0,2.1,7.0,3.685,3.3187499999999996,12.21875,10.6
2005-01-22,3.0,2.1,9.0,3.545,3.2333333333333334,12.1875,10.6
2005-01-23,3.0,2.1,9.333333333333334,3.4050000000000002,3.2104166666666667,12.15625,10.6
2005-01-24,3.0,2.1,9.666666666666666,3.2649999999999997,3.1875,12.125,10.6
2005-01-25,3.0,2.1,10.0,3.125,3.1312499999999996,12.09375,10.6
2005-01-26,3.0,2.1,8.666666666666666,3.3733333333333335,3.175,12.0625,10.6
2005-01-27,3.0,2.1,7.333333333333332,3.6216666666666666,3.21875,12.03125,10.6
2005-01-28,3.0,2.1,6.0,3.87,3.2625,12.0,10.6
2005-01-29,3.0,2.1,6.5,3.69875,3.221041666666667,12.25,10.65
2005-01-30,3.0,2.1,6.875,3.5275,3.2008333333333328,12.166666666666668,10.633333333333333
2005-01-31,3.0,2.1,7.25,3.35625,3.180625,12.083333333333332,10.616666666666667
2005-02-01,3.0,2.1,7.625,3.185,3.2437500000000004,12.0,10.6
2005-02-02,3.0,2.1,8.0,3.125,3.29,12.0,10.5
2005-02-03,3.0,2.1,9.0,3.06,3.4625000000000004,12.0,10.5
2005-02-04,3.0,2.1,7.0,3.125,3.56875,12.0,10.6
2005-02-05,3.0,2.1,6.0,3.2066666666666666,3.501666666666667,12.0,10.65
2005-02-06,9.5,2.1,6.2,3.2883333333333336,3.4858991228070177,12.083333333333332,10.633333333333333
2005-02-07,16.0,2.1,6.4,3.37,3.4701315789473686,12.166666666666668,10.616666666666667
2005-02-08,22.5,2.1,6.6,3.56,3.4214473684210525,12.25,10.6
2005-02-09,26.0,2.1,6.8,3.56,3.3227631578947365,12.25,10.6
2005-02-10,25.0,2.1,7.0,3.62,3.3740789473684214,12.25,10.6
2005-02-11,28.0,2.1,7.2,3.935,3.4528947368421052,12.0,10.6
2005-02-12,22.0,2.1,7.4,3.9133333333333336,3.421710526315789,12.0,10.5
2005-02-13,23.0,2.1,7.6,3.8916666666666666,3.3738596491228074,12.0,10.5
2005-02-14,24.0,2.1,7.8,3.87,3.326008771929825,12.0,10.5
2005-02-15,25.0,2.1,8.0,3.77,3.368157894736842,12.0,10.5
2005-02-16,26.0,2.1,8.0,3.87,3.394473684210526,12.0,10.5
2005-02-17,30.0,2.1,7.0,3.935,3.1032894736842107,12.25,10.25
2005-02-18,26.0,2.1,7.0,3.745,3.2346052631578948,12.25,10.25
2005-02-19,27.0,2.1,7.0,3.6825,3.2252960526315793,12.25,10.2
2005-02-20,26.666666666666664,2.1,7.0,3.62,3.2159868421052633,12.25,10.15
2005-02-21,26.333333333333336,2.1,7.0,3.5575,3.206677631578947,12.25,10.1
2005-02-22,26.0,2.1,7.0,3.495,3.218201754385965,12.25,10.05
2005-02-23,22.0,2.1,6.0,3.32,3.3028508771929825,12.25,10.0
2005-02-24,34.0,2.1,6.0,3.245,3.2375,12.0,10.0
2005-02-25,21.0,2.1,6.0,3.2350000000000003,3.2625,12.0,10.0
2005-02-26,26.0,2.1,6.5,3.2225,3.253125,12.0,10.0
2005-02-27,25.666666666666664,2.1,5.333333333333334,3.21,3.2895833333333333,12.083333333333332,10.0
2005-02-28,25.333333333333336,2.1,4.166666666666666,3.1975,3.326041666666667,12.166666666666668,10.0
2005-03-01,25.0,2.1,3.0,3.185,3.3625,12.25,10.0
2005-03-02,25.0,2.1,2.0,3.0,3.4142857142857146,12.0,10.0
2005-03-03,27.0,2.1,2.5,3.0,3.4660714285714285,12.0,10.0
2005-03-04,24.0,2.1,2.0,3.165,3.3303571428571432,12.0,10.0
2005-03-05,35.0,2.1,2.0,3.33,3.3946428571428573,12.0,10.0
2005-03-06,32.0,2.1,2.1,3.495,3.4089285714285715,12.0,10.0
2005-03-07,29.0,2.1,2.2,3.495,3.4232142857142858,12.0,10.0
2005-03-08,26.0,2.1,2.3,3.495,3.4375,12.0,10.0
2005-03-09,26.0,2.1,2.4,3.495,3.4817857142857145,12.0,10.0
2005-03-10,26.0,2.1,2.5,3.495,3.4960714285714287,12.0,10.0
2005-03-11,25.0,2.1,2.0,3.5,3.617857142857143,12.0,10.0
2005-03-12,31.0,2.1,2.0,3.375,3.51547619047619,12.0,10.0
2005-03-13,29.666666666666664,2.1,2.8,3.25,3.488095238095238,12.0,10.0
2005-03-14,28.333333333333336,2.1,3.6,3.125,3.4607142857142854,12.0,10.0
2005-03-15,27.0,2.1,4.4,3.1500000000000004,3.5125,12.0,10.0
2005-03-16,25.0,2.1,5.2,2.935,3.5250000000000004,12.0,10.0
2005-03-17,25.0,2.1,6.0,2.75,3.4924999999999997,12.0,10.0
2005-03-18,27.0,2.1,6.0,2.75,3.5999999999999996,12.0,10.0
2005-03-19,30.0,2.1,3.0,2.7916666666666665,3.55,12.0,10.0
2005-03-20,28.666666666666664,2.1,3.5,2.8333333333333335,3.5083333333333337,12.0,10.0
2005-03-21,27.333333333333336,2.1,4.0,2.875,3.466666666666667,12.0,10.0
2005-03-22,26.0,2.1,4.5,3.06,3.4325,12.0,10.0
2005-03-23,47.5,2.1,5.0,2.84,3.665,12.0,10.0
2005-03-24,47.5,2.1,5.0,3.06,3.4475,12.0,10.0
2005-03-25,47.5,2.1,5.0,3.06,3.5300000000000002,12.0,10.0
2005-03-26,46.875,2.1,5.25,3.0599999999999996,3.653125,12.0,10.0
2005-03-27,46.25,2.1,5.5,3.06,3.65625,12.0,10.0
2005-03-28,45.625,2.1,5.75,3.0599999999999996,3.909375,12.0,10.0
2005-03-29,45.0,2.1,6.0,3.06,3.9875,12.0,10.0
2005-03-30,45.0,2.1,5.0,2.965,4.38,12.0,10.0
2005-03-31,45.0,2.1,6.0,3.375,4.175,12.0,10.0
2005-04-01,45.0,2.1,5.8,3.375,4.3475,12.0,10.0
2005-04-02,45.0,2.1,5.6,3.3933333333333335,4.3966666666666665,12.0,10.0
2005-04-03,45.0,2.1,5.4,3.4116666666666666,4.395833333333333,12.0,10.0
2005-04-04,45.0,2.1,5.2,3.4299999999999997,4.3950000000000005,12.0,10.0
2005-04-05,45.0,2.1,5.0,3.435,4.3425,12.0,10.0
2005-04-06,45.0,2.1,6.0,3.435,4.2,12.0,10.0
2005-04-07,45.0,2.1,6.0,3.435,4.1875,12.0,10.0
2005-04-08,40.0,2.1,6.0,3.425,4.2125,12.0,10.0
2005-04-09,45.0,2.1,6.0,3.2,4.310416666666667,12.0,10.0
2005-04-10,45.0,2.1,6.0,2.975,4.408333333333333,12.0,10.0
2005-04-11,45.0,2.1,6.0,2.75,4.50625,12.0,10.0
2005-04-12,45.0,2.1,6.0,3.185,4.5625,12.0,10.0
2005-04-13,22.5,2.1,6.0,3.185,4.683333333333334,12.0,10.0
2005-04-14,26.25,2.1,6.0,3.098,4.741666666666667,12.0,10.0
2005-04-15,30.0,2.1,6.0,3.011,4.8,12.0,10.0
2005-04-16,33.75,2.1,6.0,2.9240000000000004,4.858333333333333,12.0,10.0
2005-04-17,37.5,2.1,5.75,2.8369999999999997,4.975,12.0,10.0
2005-04-18,41.25,2.1,5.5,2.75,5.091666666666667,12.0,10.0
2005-04-19,45.0,2.1,5.25,2.635,5.0633333333333335,12.0,10.0
2005-04-20,47.0,2.1,5.0,2.5199999999999996,5.101666666666667,12.0,10.0
2005-04-21,45.0,2.1,7.0,2.4050000000000002,5.0649999999999995,12.0,10.0
2005-04-22,35.0,2.1,7.2,2.4050000000000002,4.961666666666667,12.03125,10.0
2005-04-23,47.5,2.1,7.4,2.415,4.994166666666667,12.0625,10.0
2005-04-24,45.0,2.1,7.6,2.425,5.026666666666667,12.09375,10.0
2005-04-25,42.5,2.1,7.8,2.435,5.059166666666667,12.125,10.0
2005-04-26,40.0,2.1,8.0,2.435,5.154166666666666,12.15625,10.0
2005-04-27,40.0,2.1,7.0,2.435,5.066666666666666,12.1875,10.0
2005-04-28,30.0,2.1,6.0,2.435,5.2,12.21875,10.0
2005-04-29,32.0,2.1,5.0,2.435,5.325,12.25,10.0
2005-04-30,34.0,2.1,5.0,2.46625,5.15,12.0,10.0
2005-05-01,36.0,2.1,5.0,2.4975,5.375,12.083333333333332,10.0
2005-05-02,38.0,2.1,5.0,2.52875,5.6,12.166666666666668,10.0
2005-05-03,40.0,2.1,5.0,2.56,5.825,12.25,10.0
2005-05-04,40.0,2.1,6.0,2.56,5.225,12.0,10.0
2005-05-05,40.0,2.1,6.166666666666666,2.56,5.4375,12.25,10.0
2005-05-06,45.0,2.1,6.333333333333334,2.56,5.4,12.0,10.0
2005-05-07,45.0,2.1,6.5,2.663333333333333,5.289880952380952,12.0,10.0
2005-05-08,43.33333333333333,2.1,6.666666666666666,2.7666666666666666,5.325595238095238,12.0,10.0
2005-05-09,41.66666666666667,2.1,6.833333333333334,2.87,5.361309523809524,12.0,10.0
2005-05-10,40.0,2.1,7.0,2.87,5.505357142857143,12.0,10.0
2005-05-11,40.0,2.1,7.666666666666666,2.81,5.541904761904762,12.25,10.0
2005-05-12,37.5,2.1,8.333333333333334,2.81,5.573452380952381,12.25,10.0
2005-05-13,40.0,2.1,9.0,2.81,5.605,12.25,10.0
2005-05-14,45.0,2.1,9.0,2.7266666666666666,5.555,12.0,10.0
2005-05-15,45.0,2.1,9.333333333333334,2.6433333333333335,5.513333333333334,12.083333333333332,10.0
2005-05-16,45.0,2.1,9.666666666666666,2.56,5.471666666666666,12.166666666666668,10.0
2005-05-17,45.0,2.1,10.0,2.56,5.43,12.25,10.0
2005-05-18,45.0,2.1,10.0,2.56,5.355,12.0,10.0
2005-05-19,45.0,2.1,10.0,2.495,5.4125000000000005,12.0,10.0
2005-05-20,45.0,2.1,10.0,2.495,5.4625,12.0,10.0
2005-05-21,45.0,2.1,7.0,2.495,5.3625,12.0,10.0
2005-05-22,45.0,2.1,7.5,2.495,5.391666666666667,12.0,10.0
2005-05-23,45.0,2.1,8.0,2.495,5.420833333333333,12.0,10.0
2005-05-24,45.0,2.1,8.5,2.495,5.4875,12.0,10.0
2005-05-25,45.0,2.1,9.0,2.495,5.554166666666666,12.0,10.0
2005-05-26,45.0,2.1,9.5,2.495,5.6083333333333325,12.0,10.0
2005-05-27,47.5,2.1,10.0,2.495,5.5125,12.0,10.0
2005-05-28,45.0,2.1,9.0,2.4850000000000003,5.4624999999999995,12.0,10.0
2005-05-29,45.0,2.1,9.6,2.475,5.407857142857143,12.0,10.0
2005-05-30,45.0,2.1,10.2,2.465,5.3532142857142855,12.0,10.0
2005-05-31,45.0,2.1,10.8,2.465,5.4610714285714295,12.0,10.0
2005-06-01,40.0,2.1,11.4,2.56,5.538928571428572,12.0,10.0
2005-06-02,50.0,2.1,12.0,2.56,5.471785714285714,12.0,10.0
2005-06-03,45.0,2.1,14.0,2.56,5.407142857142857,12.25,10.0
2005-06-04,50.0,2.1,10.0,2.6016666666666666,5.733333333333333,12.25,10.0
2005-06-05,48.33333333333333,2.1,9.333333333333334,2.643333333333333,5.783333333333333,12.333333333333332,10.0
2005-06-06,46.66666666666667,2.1,8.666666666666666,2.685,5.833333333333333,12.416666666666668,10.0
2005-06-07,45.0,2.1,8.0,3.1500000000000004,5.5925,12.5,10.0
2005-06-08,47.5,2.1,8.0,3.245,5.692500000000001,12.25,10.0
2005-06-09,50.0,2.1,10.0,3.245,5.7175,12.25,10.0
2005-06-10,47.5,2.1,8.0,3.245,5.9,12.25,10.0
2005-06-11,45.0,2.1,8.0,3.245,5.970833333333333,12.25,10.0
2005-06-12,45.0,2.1,8.333333333333334,3.245,5.949166666666667,12.25,10.0
2005-06-13,45.0,2.1,8.666666666666666,3.245,5.927499999999999,12.25,10.0
2005-06-14,45.0,2.1,9.0,3.245,5.665,12.25,10.0
2005-06-15,45.0,2.1,9.0,3.245,5.7425,12.25,10.0
2005-06-16,50.0,2.1,10.0,3.245,5.8125,12.25,10.0
2005-06-17,45.0,2.1,10.0,3.245,5.6875,12.25,10.0
2005-06-18,47.5,2.1,9.0,3.381666666666667,5.708333333333334,12.25,10.0
2005-06-19,47.5,2.1,9.0,3.5183333333333335,5.770833333333333,12.25,10.0
2005-06-20,47.5,2.1,9.0,3.6550000000000002,5.833333333333334,12.25,10.0
2005-06-21,47.5,2.1,9.0,3.745,5.875,12.25,10.0
2005-06-22,47.5,2.1,12.0,3.745,5.933333333333334,12.25,10.0
2005-06-23,50.0,2.1,12.0,3.81,5.966666666666666,12.25,10.0
2005-06-24,50.0,2.1,10.0,3.81,6.0249999999999995,12.25,10.0
2005-06-25,50.0,2.1,9.0,3.83,5.829166666666667,12.25,10.0
2005-06-26,51.66666666666667,2.1,9.333333333333334,3.85,5.8916666666666675,12.25,10.0
2005-06-27,53.33333333333333,2.1,9.666666666666666,3.87,5.954166666666667,12.25,10.0
2005-06-28,55.0,2.1,10.0,3.87,5.8125,12.25,10.0
2005-06-29,55.0,2.1,15.0,3.62,5.875,12.25,10.0
2005-06-30,55.0,2.1,10.0,3.62,5.75,12.25,10.0
2005-07-01,45.0,2.1,9.0,3.62,5.7875,12.5,10.0
2005-07-02,45.0,2.1,9.0,3.808333333333333,5.714166666666667,12.5,10.0
2005-07-03,45.0,2.1,10.0,3.996666666666667,5.703333333333333,12.5,10.0
2005-07-04,45.0,2.1,11.0,4.1850000000000005,5.692500000000001,12.5,10.0
2005-07-05,45.0,2.1,12.0,4.1850000000000005,5.692500000000001,12.5,10.0
2005-07-06,45.0,2.1,15.0,4.125,5.7299999999999995,12.5,10.0
2005-07-07,45.0,2.1,20.0,4.125,5.85,12.5,10.0
2005-07-08,45.0,2.1,25.0,4.125,5.8625,12.5,10.0
2005-07-09,45.0,2.1,25.0,4.133333333333334,5.926666666666667,12.5,10.0
2005-07-10,45.0,2.1,23.333333333333336,4.141666666666667,5.895,12.5,10.0
2005-07-11,45.0,2.1,21.666666666666664,4.15,5.863333333333333,12.5,10.0
2005-07-12,45.0,2.1,20.0,4.245,5.9125,12.5,10.0
2005-07-13,45.0,2.1,15.0,4.275,5.9125,12.5,10.0
2005-07-14,45.0,2.1,22.0,4.495,5.880000000000001,12.5,10.0
2005-07-15,45.0,2.1,26.0,4.5575,5.851875000000001,12.5,10.0
2005-07-16,45.0,2.1,25.0,4.62,5.723750000000001,12.5,10.0
2005-07-17,45.0,2.1,22.666666666666664,4.6825,5.739374999999999,12.5,10.0
2005-07-18,45.0,2.1,20.33333333333333,4.745,5.755000000000001,12.5,10.0
2005-07-19,45.0,2.1,18.0,4.745,5.786250000000001,12.5,10.0
2005-07-20,22.5,2.1,15.666666666666664,4.745,6.046666666666667,12.5,10.0
2005-07-21,22.5,2.1,13.333333333333332,4.62,5.807083333333333,12.5,10.0
2005-07-22,22.5,2.1,11.0,4.62,5.7175,12.5,10.0
2005-07-23,22.5,2.1,13.0,4.571,5.890666666666666,12.5,10.0
2005-07-24,21.666666666666664,2.1,14.666666666666668,4.522,5.829666666666668,12.416666666666668,10.0
2005-07-25,20.833333333333336,2.1,16.333333333333332,4.473,5.768666666666666,12.333333333333332,10.0
2005-07-26,20.0,2.1,18.0,4.4239999999999995,5.566,12.25,10.0
2005-07-27,20.0,2.1,10.0,4.375,5.78,12.5,10.0
2005-07-28,20.0,2.1,12.0,4.375,5.779166666666667,12.5,10.0
2005-07-29,19.5,2.1,7.0,4.375,5.758333333333334,12.5,10.0
2005-07-30,22.5,2.1,7.0,4.6033333333333335,5.726666666666667,12.5,10.0
2005-07-31,22.5,2.1,6.9,4.831666666666667,5.703333333333333,12.416666666666668,10.083333333333334
2005-08-01,22.5,2.1,6.8,5.0600000000000005,5.680000000000001,12.333333333333332,10.166666666666666
2005-08-02,22.5,2.1,6.7,5.0600000000000005,5.7749999999999995,12.25,10.25
2005-08-03,22.5,2.1,6.6,5.375,5.757142857142857,12.25,10.25
2005-08-04,22.5,2.1,6.5,5.375,5.739285714285714,12.25,10.25
2005-08-05,22.0,2.1,6.4,5.375,5.921428571428572,12.25,10.25
2005-08-06,22.0,2.1,6.3,5.458333333333334,6.1085714285714285,12.25,10.25
2005-08-07,21.666666666666664,2.1,6.2,5.541666666666666,6.070714285714286,12.25,10.25
2005-08-08,21.333333333333336,2.1,6.1,5.625,6.032857142857143,12.25,10.25
2005-08-09,21.0,2.1,6.0,5.995,6.005000000000001,12.25,10.25
2005-08-10,21.5,2.1,7.0,6.245,6.105,12.5,10.25
2005-08-11,22.0,2.1,10.0,6.245,6.080000000000001,12.5,10.5
2005-08-12,22.5,2.1,6.0,6.245,6.055000000000001,12.25,10.5
2005-08-13,22.5,2.1,10.0,6.458,6.2225,12.5,10.5
2005-08-14,22.5,2.1,9.0,6.670999999999999,6.255000000000001,12.5,10.5
2005-08-15,22.5,2.1,8.0,6.8839999999999995,6.2875,12.5,10.5
2005-08-16,22.5,2.1,7.0,7.0969999999999995,6.32,12.5,10.5
2005-08-17,22.5,2.1,6.0,7.3100000000000005,6.3525,12.5,10.5
2005-08-18,21.5,2.1,5.0,7.84,6.505000000000001,12.5,10.5
2005-08-19,22.5,2.1,5.2,8.02,6.3025,12.25,10.4
2005-08-20,22.5,2.1,5.4,8.366666666666667,6.216666666666668,12.5,10.43
2005-08-21,21.666666666666664,2.1,5.6,8.713333333333335,5.989166666666666,12.5,10.46
2005-08-22,20.833333333333336,2.1,5.8,9.059999999999999,5.761666666666667,12.5,10.49
2005-08-23,20.0,2.1,6.0,9.059999999999999,5.93,12.5,10.52
2005-08-24,22.5,2.1,5.666666666666666,8.31,5.658333333333334,12.5,10.5
2005-08-25,22.5,2.1,5.333333333333334,8.245,6.066666666666666,12.5,10.516666666666667
2005-08-26,22.5,2.1,5.0,8.245,5.7250000000000005,12.6,10.533333333333333
2005-08-27,24.0,2.1,4.0,8.933333333333334,5.725,12.6,10.55
2005-08-28,23.5,2.1,3.666666666666667,9.621666666666666,5.658333333333333,12.566666666666668,10.566666666666668
2005-08-29,23.0,2.1,3.333333333333333,10.309999999999999,5.591666666666667,12.533333333333333,10.583333333333332
2005-08-30,22.5,2.1,3.0,10.309999999999999,5.4175,12.5,10.6
2005-08-31,25.0,2.1,3.0,10.309999999999999,5.4175,12.75,10.7
2005-09-01,20.0,2.1,3.0,10.25,5.33,12.75,10.7
2005-09-02,20.0,2.1,4.0,10.25,5.265000000000001,12.75,10.6
2005-09-03,20.5,2.1,4.0,10.324,5.3125,12.6,10.5
2005-09-04,20.166666666666668,2.1,4.0,10.398,5.26,12.6,10.5
2005-09-05,19.83333333333333,2.1,4.0,10.472000000000001,5.2075,12.6,10.5
2005-09-06,19.5,2.1,4.0,10.546,5.355,12.6,10.5
2005-09-07,22.5,2.1,4.333333333333333,10.62,5.196666666666666,12.6,10.533333333333333
2005-09-08,22.0,2.1,4.666666666666667,10.62,5.413333333333333,12.6,10.566666666666668
2005-09-09,21.5,2.1,5.0,10.62,5.18,12.6,10.6
2005-09-10,21.0,2.1,7.0,10.683333333333334,5.188333333333334,12.5,10.5
2005-09-11,20.833333333333336,2.1,6.666666666666666,10.746666666666666,5.255,12.533333333333333,10.5
2005-09-12,20.666666666666664,2.1,6.333333333333334,10.809999999999999,5.321666666666667,12.566666666666668,10.5
2005-09-13,20.5,2.1,6.0,10.809999999999999,5.4425,12.6,10.5
2005-09-14,20.5,2.1,10.0,10.809999999999999,5.53,12.6,10.6
2005-09-15,20.0,2.1,9.0,10.934999999999999,5.455,12.5,10.6
2005-09-16,19.5,2.1,10.0,10.934999999999999,5.355,12.5,10.6
2005-09-17,21.0,2.1,6.0,10.873333333333335,5.296666666666667,12.5,10.5
2005-09-18,20.833333333333336,2.1,7.333333333333334,10.811666666666666,5.221666666666668,12.5,10.5
2005-09-19,20.666666666666664,2.1,8.666666666666668,10.75,5.1466666666666665,12.5,10.5
2005-09-20,20.5,2.1,10.0,10.559999999999999,5.2175,12.5,10.5
2005-09-21,21.5,2.1,7.0,9.995,5.03,12.6,10.5
2005-09-22,22.5,2.1,8.0,9.995,5.3175,12.5,10.5
2005-09-23,23.0,2.1,15.0,9.995,5.355,12.5,10.5
2005-09-24,22.5,2.1,12.0,9.683333333333334,5.3675,12.6,10.6
2005-09-25,24.0,2.1,13.0,9.371666666666666,5.425833333333334,12.6,10.6
2005-09-26,25.5,2.1,14.0,9.059999999999999,5.484166666666667,12.6,10.6
2005-09-27,27.0,2.1,15.0,9.059999999999999,5.4175,12.6,10.6
2005-09-28,27.0,2.1,15.0,9.059999999999999,5.405,12.5,10.6
2005-09-29,26.0,2.1,20.0,9.75,5.2925,12.6,10.5
2005-09-30,26.0,3.0,30.0,9.75,5.170625,12.5,10.4
2005-10-01,26.6,3.0,30.0,10.04,5.3812500000000005,12.5,10.5
2005-10-02,27.2,3.0,30.0,10.329999999999998,5.325208333333332,12.5,10.533333333333333
2005-10-03,27.8,3.0,30.0,10.62,5.269166666666666,12.5,10.566666666666668
2005-10-04,28.4,3.0,30.0,11.245,5.53,12.5,10.6
2005-10-05,29.0,3.0,30.0,10.735,5.4675,12.6,10.6
2005-10-06,30.0,3.0,25.0,10.309999999999999,5.6375,12.5,10.5
2005-10-07,30.0,3.0,25.0,10.309999999999999,5.1875,12.6,10.6
2005-10-08,30.0,3.0,25.0,10.726666666666667,5.15,12.6,10.6
2005-10-09,30.0,3.0,25.0,11.143333333333333,5.183333333333334,12.566666666666668,9.85
2005-10-10,30.0,3.0,25.0,11.559999999999999,5.216666666666667,12.533333333333333,9.1
2005-10-11,30.0,3.0,25.0,11.559999999999999,5.25,12.5,8.35
2005-10-12,29.285714285714285,3.0,21.666666666666664,11.455,5.479166666666666,12.5,9.066666666666666
2005-10-13,28.57142857142857,3.0,18.333333333333336,11.35,5.295833333333333,12.5,9.783333333333333
2005-10-14,27.857142857142854,3.0,15.0,11.245,5.375,12.5,10.5
2005-10-15,27.142857142857146,3.0,25.0,11.245000000000001,5.377083333333333,12.5,10.5
2005-10-16,26.42857142857143,3.0,20.0,11.245000000000001,5.3374999999999995,12.5,10.55
2005-10-17,25.714285714285715,3.0,15.0,11.245,5.297916666666667,12.5,10.6
2005-10-18,25.0,3.0,10.0,11.245,5.2375,12.5,10.65
2005-10-19,30.0,3.0,6.0,14.995,5.53,12.5,10.7
2005-10-20,27.0,3.0,10.0,16.560000000000002,5.9375,12.5,10.75
2005-10-21,29.0,3.1,12.0,16.560000000000002,5.834375,12.25,10.5
2005-10-22,27.0,3.4,12.0,16.871666666666666,6.157916666666667,12.25,10.5
2005-10-23,27.0,3.3,11.333333333333332,17.183333333333337,6.252291666666667,12.25,10.583333333333332
2005-10-24,27.0,3.2,10.666666666666668,17.495,6.346666666666666,12.25,10.666666666666668
2005-10-25,27.0,3.1,10.0,15.620000000000001,6.5,12.25,10.75
2005-10-26,27.0,3.2,10.0,15.625,5.9625,12.5,10.5
2005-10-27,25.0,3.15,9.0,13.434999999999999,5.879166666666666,12.5,10.5
2005-10-28,25.0,3.1,10.0,13.434999999999999,6.095833333333334,12.5,10.5
2005-10-29,26.0,3.2,10.0,12.351666666666667,6.088333333333333,12.6,10.6
2005-10-30,26.5,3.1333333333333333,9.9,11.268333333333334,6.219848484848486,12.565,10.59
2005-10-31,27.0,3.066666666666667,9.8,10.184999999999999,6.3513636363636365,12.53,10.58
2005-11-01,27.5,3.0,9.7,11.25,6.647045454545454,12.495,10.57
2005-11-02,26.666666666666664,3.066666666666667,9.6,11.740714285714287,6.918798701298701,12.46,10.56
2005-11-03,25.833333333333336,3.1333333333333333,9.5,12.231428571428571,7.190551948051948,12.425,10.55
2005-11-04,25.0,3.2,9.4,12.72214285714286,7.574805194805195,12.39,10.54
2005-11-05,25.25,3.15,9.3,13.212857142857143,7.6559334415584415,12.355,10.53
2005-11-06,25.5,3.1,9.2,13.70357142857143,7.737061688311688,12.32,10.52
2005-11-07,25.75,3.05,9.1,14.194285714285714,7.818189935064934,12.285,10.51
2005-11-08,26.0,3.0,9.0,14.684999999999999,7.899318181818181,12.25,10.5
2005-11-09,27.0,3.1,8.25,14.059999999999999,8.045625,12.25,10.6
2005-11-10,23.0,3.15,7.5,12.495,8.09375,12.25,10.5
2005-11-11,25.0,3.15,6.75,12.495,8.496875,12.25,10.6
2005-11-12,24.0,3.2,6.0,12.391666666666666,8.416666666666666,12.25,10.75
2005-11-13,23.5,3.15,5.25,12.288333333333334,8.203125,12.333333333333332,10.7
2005-11-14,23.0,3.1,4.5,12.184999999999999,7.989583333333334,12.416666666666668,10.65
2005-11-15,22.5,3.05,3.75,10.465,8.109375,12.5,10.6
2005-11-16,21.0,3.2,3.0,10.465,8.155,12.5,10.75
2005-11-17,20.5,3.1,3.166666666666667,11.09,8.64875,12.5,10.85
2005-11-18,19.0,3.1,3.333333333333333,11.09,8.642499999999998,12.5,10.83
2005-11-19,22.0,3.25,3.5,11.308333333333334,8.938749999999999,12.6,10.81
2005-11-20,22.333333333333336,3.2,3.666666666666667,11.526666666666666,9.235,12.6,10.79
2005-11-21,22.666666666666664,3.15,3.833333333333334,11.745,9.53125,12.6,10.77
2005-11-22,23.0,3.1,4.0,11.37,9.625,12.6,10.75
2005-11-23,22.0,3.15,3.0,9.995,9.56125,12.6,10.75
2005-11-24,19.5,3.15,3.0,9.995,9.3425,12.6,10.7
2005-11-25,21.5,3.3,4.0,9.995,10.1325,12.75,10.75
2005-11-26,22.5,3.2,3.0,9.786666666666665,10.023333333333333,12.75,10.75
2005-11-27,22.833333333333336,3.1333333333333333,3.333333333333333,9.578333333333333,10.080833333333333,12.75,9.236666666666666
2005-11-28,23.166666666666664,3.066666666666667,3.666666666666667,9.37,10.138333333333334,12.75,7.723333333333333
2005-11-29,23.5,3.0,4.0,8.62,10.1375,12.75,6.21
2005-11-30,21.0,3.1,4.0,6.95,10.354999999999999,12.75,10.8
2005-12-01,19.5,3.1,4.0,7.494999999999999,10.163333333333332,12.75,10.783333333333333
2005-12-02,21.0,3.15,4.0,7.494999999999999,9.921666666666667,12.75,10.766666666666667
2005-12-03,19.0,3.1,4.0,7.6,9.67,12.75,10.75
2005-12-04,18.5,3.066666666666667,4.0,7.705,9.776666666666667,12.75,10.766666666666667
