date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara,Coriander_Other,Rice_Super Fine
2005-01-01,7.75,8.45,5.0,7.92,3.25,2.1,13.0,3.3,20.45,4.12,9.15,4.75,10.5,24.0,4.5,8.8,12.0,8.0,15.5,3.0,3.1,7.485,6.0,17.3
2005-01-02,7.75,8.45,5.0,7.92,3.25,2.1,13.0,3.3,20.45,4.12,9.15,4.75,10.5,24.0,4.5,8.8,12.0,8.0,15.5,3.0,3.1,7.485,6.0,17.3
2005-01-03,7.75,8.45,5.0,7.92,3.25,2.1,13.0,3.3,20.45,4.12,9.15,4.75,10.5,24.0,4.5,8.8,12.0,8.0,15.5,3.0,3.1,7.485,6.0,17.3
2005-01-04,7.75,8.45,5.0,7.92,3.25,2.1,13.0,3.3,20.45,4.12,9.15,4.75,10.5,24.0,4.5,8.8,12.0,8.0,15.5,3.0,3.1,7.515,6.0,17.3
2005-01-05,7.9,8.15,3.87,7.92,3.25,2.1,12.666666666666668,3.3,20.5,3.87,9.133333333333333,5.25,10.8,24.0,5.0,8.816666666666666,12.0,8.0,15.5,3.0,3.1,7.51,6.0,17.3
2005-01-06,7.8,8.45,4.25,7.92,3.25,2.1,12.333333333333332,3.2,20.55,3.87,9.116666666666667,4.7,10.8,24.0,5.0,8.833333333333334,12.0,8.0,15.5,3.0,3.0,7.505,6.0,17.3
2005-01-07,7.8,8.5,4.124,8.25,3.4,2.1,12.0,3.2,20.6,3.82,9.1,4.76,10.8,24.0,5.0,8.85,12.0,8.0,15.5,3.0,3.0,7.5,6.0,17.3
2005-01-08,7.875,8.4,3.998,8.25,3.55,2.1,11.625,3.175,20.6,3.77,9.1,4.82,10.775,24.25,5.0,8.85,12.0,8.0625,15.5,3.0,2.975,7.505,6.0,17.275
2005-01-09,7.95,8.28,3.872,8.223333333333334,3.7,2.1,11.25,3.15,20.566666666666666,3.72,9.083333333333334,4.88,10.75,24.5,5.0,8.85,12.0,8.125,15.5,3.0,2.95,7.515,6.0,17.25
2005-01-10,8.025,8.16,3.746,8.196666666666665,3.85,2.1,10.875,3.125,20.53333333333333,3.67,9.066666666666666,4.94,10.725,24.75,5.0,8.85,12.0,8.1875,15.5,3.0,2.925,7.49,6.0,17.225
2005-01-11,8.1,8.04,3.62,8.17,4.0,2.1,10.5,3.1,20.5,3.62,9.05,5.0,10.7,25.0,5.0,8.85,12.0,8.25,15.5,3.0,2.9,7.3,6.0,17.2
2005-01-12,8.0,7.92,4.12,8.25,3.85,2.1,10.5,3.1,20.4,3.37,9.0,4.75,10.8,24.0,6.0,8.85,12.0,8.1,15.5,3.0,2.9,7.336666666666666,5.0,17.2
2005-01-13,8.0,7.8,3.87,7.97,3.25,2.1,10.5,3.1,20.5,3.25,9.1,4.8,10.8,26.0,6.5,8.85,12.0,8.1,15.5,3.0,2.9,7.373333333333334,6.0,17.2
2005-01-14,8.03,7.95,3.87,7.9833333333333325,3.25,2.1,10.6,3.1,20.5,3.324,9.1,4.84,10.78,26.0,6.2,8.84,12.0,8.1,15.5,3.0,2.9,7.41,6.0,17.2
2005-01-15,8.06,8.1,3.87,7.996666666666666,3.25,2.1,10.7,3.075,20.6,3.398,9.0,4.88,10.76,26.0,5.9,8.83,12.0,8.1,15.5,3.0,2.875,7.423333333333334,6.0,17.175
2005-01-16,8.09,8.25,3.87,8.01,3.25,2.1,10.8,3.05,21.066666666666666,3.472,9.05,4.92,10.74,26.0,5.6,8.82,12.0,8.1,15.5,3.0,2.85,7.436666666666666,6.666666666666666,17.15
2005-01-17,8.12,8.4,3.87,8.023333333333332,3.25,2.1,10.9,3.025,21.53333333333333,3.5460000000000003,9.1,4.96,10.72,26.0,5.3,8.81,12.0,8.1,15.5,3.0,2.825,7.45,7.333333333333334,17.125
2005-01-18,8.15,8.55,3.87,8.036666666666667,3.25,2.1,11.0,3.0,22.0,3.62,9.15,5.0,10.7,26.0,5.0,8.8,12.0,8.1,15.5,3.0,2.8,7.525,8.0,17.1
2005-01-19,8.2,8.7,3.87,8.05,3.25,2.1,12.5,3.0,21.8,3.62,9.1,5.0,11.3,27.0,5.5,8.8,12.0,8.3,15.5,3.0,2.8,7.508333333333334,7.666666666666666,17.1
2005-01-20,8.2,8.5,4.0,8.12,3.25,2.1,12.5,3.0,22.5,3.37,9.1,5.25,11.3,25.0,5.5,8.8,12.0,8.4,15.5,3.0,2.8,7.491666666666666,7.333333333333334,17.1
2005-01-21,8.2,8.55,4.0,7.95,3.25,2.1,12.4,2.98,22.75,3.37,9.15,5.2,11.3,25.4,5.4,8.81,12.0,8.48,15.5,3.0,2.78,7.475,7.0,17.1
2005-01-22,8.2,8.6,3.8125,8.25,3.25,2.1,12.3,2.96,22.8,3.2775,9.1,5.15,11.3,25.8,5.3,8.82,12.0,8.56,15.5,3.0,2.76,7.51,9.0,17.1
2005-01-23,8.2,8.65,3.625,8.173333333333334,3.25,2.1,12.2,2.94,23.066666666666666,3.185,9.1,5.1,11.3,26.2,5.2,8.83,12.0,8.64,15.5,3.0,2.74,7.509166666666666,9.333333333333334,17.1
2005-01-24,8.2,8.7,3.4375,8.096666666666666,3.25,2.1,12.1,2.92,23.333333333333336,3.0925,9.1,5.05,11.3,26.6,5.1,8.84,12.0,8.72,15.5,3.0,2.72,7.508333333333334,9.666666666666666,17.1
2005-01-25,8.2,8.75,3.25,8.02,3.25,2.1,12.0,2.9,23.6,3.0,9.1,5.0,11.3,27.0,5.0,8.85,12.0,8.8,15.5,3.0,2.7,7.5075,10.0,17.1
2005-01-26,8.183333333333334,8.683333333333334,3.54,7.996666666666666,3.416666666666667,2.1,12.166666666666668,2.933333333333333,23.825,3.206666666666667,9.1125,4.928571428571427,11.066666666666668,27.333333333333336,5.333333333333334,8.833333333333334,12.0,8.633333333333333,15.5,3.0,2.733333333333333,7.506666666666666,8.666666666666666,17.1
2005-01-27,8.166666666666666,8.616666666666667,3.83,7.973333333333334,3.583333333333333,2.1,12.333333333333332,2.966666666666667,24.05,3.413333333333333,9.125,4.8571428571428585,10.833333333333332,27.666666666666664,5.666666666666666,8.816666666666666,12.0,8.466666666666667,15.5,3.0,2.766666666666667,7.5058333333333325,7.333333333333332,17.1
2005-01-28,8.15,8.55,4.12,7.95,3.75,2.1,12.5,3.0,24.275,3.62,9.1375,4.785714285714286,10.6,28.0,6.0,8.8,12.0,8.3,15.5,3.0,2.8,7.505,6.0,17.1
2005-01-29,8.2,8.45,3.9025,8.02,3.7175,2.1,12.5,2.95,24.5,3.495,9.15,4.714285714285714,10.6,28.0,5.5,8.8,12.0,8.3,15.5,3.0,2.75,7.46,6.5,17.075
2005-01-30,8.133333333333333,8.55,3.685,8.063333333333334,3.685,2.1,12.666666666666668,2.9,24.516666666666666,3.37,9.15,4.6428571428571415,10.633333333333333,28.333333333333336,5.333333333333334,8.833333333333334,12.0,8.3,15.5,3.0,2.7,7.52,6.875,17.05
2005-01-31,8.066666666666666,8.65,3.4675,8.106666666666666,3.6525,2.1,12.833333333333332,2.85,24.53333333333333,3.245,9.15,4.571428571428571,10.666666666666668,28.666666666666664,5.166666666666666,8.866666666666667,12.0,8.3,15.5,3.0,2.65,7.54,7.25,17.025
2005-02-01,8.0,8.75,3.25,8.15,3.62,2.1,13.0,2.8,24.55,3.12,9.15,4.5,10.7,29.0,5.0,8.9,12.0,8.3,15.5,3.0,2.6,7.51,7.625,17.0
2005-02-02,8.1,8.3,3.25,8.02,3.62,2.1,11.0,2.8,24.566666666666666,3.0,9.15,4.75,11.3,27.0,5.5,8.9,12.0,8.35,15.5,3.0,2.6,7.54,8.0,17.0
2005-02-03,8.07,8.65,3.25,7.95,3.5,2.1,16.0,2.7,24.583333333333336,2.87,9.15,4.75,11.3,27.0,5.5,8.9,12.0,8.15,15.5,3.0,2.5,7.57,9.0,17.0
2005-02-04,8.1,8.5,3.25,8.37,3.5,2.1,11.5,2.7,24.6,3.0,9.15,4.65,11.3,28.0,6.0,8.9,12.0,8.2,15.5,3.0,2.5,7.6,7.0,17.0
2005-02-05,8.1,8.65,3.373333333333333,7.9,3.456666666666667,2.1,11.5,2.675,29.8,3.04,9.5,4.55,11.3,28.0,5.5,8.9,12.0,8.2,15.5,3.0,2.475,7.71,6.0,17.0
2005-02-06,7.9833333333333325,8.716666666666667,3.496666666666667,8.016666666666666,3.413333333333333,2.1,11.5,2.65,28.73,3.08,9.43,4.45,11.3,28.05,5.333333333333334,8.883333333333333,12.0,8.05,15.5,9.5,2.45,7.65,6.2,17.0
2005-02-07,7.866666666666666,8.783333333333333,3.62,8.133333333333333,3.37,2.1,11.5,2.625,27.66,3.12,9.36,4.35,11.3,28.1,5.166666666666666,8.866666666666667,12.0,7.9,15.5,16.0,2.425,7.57,6.4,17.0
2005-02-08,7.75,8.85,3.75,8.25,3.37,2.1,11.5,2.6,26.59,3.37,9.29,4.25,11.3,28.15,5.0,8.85,12.0,7.75,15.5,22.5,2.4,7.45,6.6,17.0
2005-02-09,7.87,8.25,3.75,8.12,3.37,2.1,11.5,2.6,25.52,3.37,9.22,4.5,10.4,28.2,5.5,8.85,12.0,7.9,15.5,26.0,2.4,7.506666666666666,6.8,17.0
2005-02-10,7.85,8.45,3.62,8.3,3.37,2.1,11.5,2.6,24.45,3.62,9.15,4.75,10.4,28.25,5.5,8.85,12.0,7.9,15.5,25.0,2.4,7.563333333333333,7.0,17.0
2005-02-11,7.7,7.6,4.25,8.65,3.62,2.1,11.5,2.6,24.5,3.62,9.25,4.6,10.5,28.3,5.5,8.85,12.0,7.8,15.5,28.0,2.4,7.62,7.2,17.0
2005-02-12,7.6960000000000015,8.85,4.206666666666667,8.27,3.53,2.1,11.625,2.575,26.0,3.62,9.3,4.45,10.7,28.35,5.625,8.841666666666667,12.0,7.784,15.5,22.0,2.375,7.69,7.4,17.0
2005-02-13,7.692,8.7,4.163333333333333,8.146666666666668,3.44,2.1,11.75,2.55,26.53333333333333,3.62,9.266666666666666,4.3,10.9,28.4,5.75,8.833333333333334,12.0,7.768,15.5,23.0,2.35,7.72,7.6,17.0
2005-02-14,7.688,8.55,4.12,8.023333333333332,3.35,2.1,11.875,2.525,27.066666666666666,3.62,9.233333333333334,4.15,11.1,28.45,5.875,8.825,12.0,7.752000000000002,15.5,24.0,2.325,7.67,7.8,17.0
2005-02-15,7.684,8.4,4.12,7.9,3.62,2.1,12.0,2.5,27.6,3.42,9.2,4.0,11.3,28.5,6.0,8.816666666666666,12.0,7.7360000000000015,15.5,25.0,2.3,7.67,8.0,17.0
2005-02-16,7.68,8.3,4.12,8.12,3.62,2.1,12.0,2.5,27.5,3.62,9.35,4.5,11.1,34.0,5.5,8.808333333333334,12.0,7.72,15.5,26.0,2.3,7.646666666666666,8.0,17.0
2005-02-17,7.6,8.316666666666666,4.0,7.9,3.25,2.1,11.666666666666668,2.5,27.4,3.87,9.35,4.0,10.9,34.0,5.5,8.8,12.0,7.8,15.5,30.0,2.3,7.623333333333334,7.0,17.0
2005-02-18,7.553333333333334,8.333333333333334,3.87,7.95,3.62,2.1,11.333333333333332,2.5,27.5,3.62,9.4,4.083333333333333,10.7,34.0,6.0,8.8,12.0,7.783333333333334,15.5,26.0,2.3,7.6,7.0,17.0
2005-02-19,7.506666666666666,8.35,3.745,7.82,3.6525,2.1,11.0,2.5,28.6,3.62,9.4,4.166666666666667,10.5,29.0,5.0,8.8,12.0,7.7666666666666675,15.5,27.0,2.3,7.6375,7.0,17.02
2005-02-20,7.46,8.0375,3.62,7.863333333333332,3.685,2.1,11.0,2.5,28.566666666666666,3.62,9.4125,4.25,10.766666666666667,29.0,5.333333333333334,8.7875,12.0,7.75,15.5,26.666666666666664,2.3,7.675,7.0,17.04
2005-02-21,7.413333333333334,7.725,3.495,7.906666666666666,3.7175,2.1,11.0,2.5,28.53333333333333,3.62,9.425,4.333333333333333,11.033333333333333,29.0,5.666666666666666,8.775,12.0,7.7333333333333325,15.5,26.333333333333336,2.3,7.7125,7.0,17.06
2005-02-22,7.366666666666666,7.4125,3.37,7.95,3.75,2.1,11.0,2.5,28.5,3.62,9.4375,4.416666666666667,11.3,29.0,6.0,8.7625,12.0,7.716666666666666,15.5,26.0,2.3,7.75,7.0,17.08
2005-02-23,7.32,7.1,3.32,7.92,3.75,2.1,11.0,2.5,28.4,3.32,9.45,4.5,11.066666666666668,29.5,5.5,8.75,12.0,7.7,15.54,22.0,2.3,7.713333333333334,6.0,17.1
2005-02-24,7.25,8.1,3.37,7.87,3.75,2.1,11.0,2.5,28.6,3.12,9.5,4.75,10.833333333333332,28.0,5.0,8.75,12.0,7.5,15.58,34.0,2.3,7.676666666666666,6.0,17.1
2005-02-25,7.35,7.65,3.35,7.67,3.75,2.1,10.5,2.5,28.75,3.12,9.4,4.6,10.6,28.0,5.5,8.75,12.0,7.55,15.62,21.0,2.3,7.64,6.0,17.1
2005-02-26,7.25,6.9,3.325,7.9,3.6875,2.1,11.0,2.475,28.9,3.12,9.45,4.45,10.6,28.0,5.5,8.75,12.0,7.5375,15.66,26.0,2.275,7.52,6.5,17.1
2005-02-27,7.15,7.15,3.3,7.95,3.625,2.1,11.25,2.45,29.05,3.12,9.45,4.3,10.833333333333332,26.666666666666664,5.5,8.766666666666666,12.0,7.525,15.7,25.666666666666664,2.25,7.55,5.333333333333334,17.1
2005-02-28,7.05,7.4,3.275,8.0,3.5625,2.1,11.5,2.425,29.2,3.12,9.45,4.15,11.066666666666668,25.333333333333336,5.5,8.783333333333333,12.0,7.5125,15.7,25.333333333333336,2.225,7.564,4.166666666666666,17.1
2005-03-01,6.95,7.65,3.25,8.05,3.5,2.1,11.75,2.4,29.35,3.12,9.45,4.0,11.3,24.0,5.5,8.8,12.0,7.5,15.75,25.0,2.2,7.5779999999999985,3.0,17.1
2005-03-02,7.15,7.7,2.75,7.72,3.75,2.1,12.0,2.2,29.5,3.25,9.45,4.25,11.3,25.0,5.5,8.9,12.0,7.45,15.8,25.0,2.0,7.592,2.0,17.1
2005-03-03,7.25,8.15,2.75,7.9,3.75,2.1,12.0,2.2,29.75,3.25,9.5,4.0,11.3,25.0,6.0,8.9,12.0,7.8,15.85,27.0,2.0,7.606,2.5,17.1
2005-03-04,7.25,8.02142857142857,3.04,7.52,3.75,2.1,12.041666666666668,2.2,29.7,3.29,9.45,4.1,10.6,25.0,6.0,8.9,12.0,7.5,15.9,24.0,2.0,7.62,2.0,17.1
2005-03-05,7.35,7.892857142857142,3.33,7.57,3.75,2.1,12.083333333333332,2.2,29.675,3.33,9.4875,4.2,11.7,26.0,6.5,8.9,12.0,8.0,15.95,35.0,2.0,7.6,2.0,17.1
2005-03-06,7.366666666666666,7.764285714285713,3.62,7.44,3.75,2.1,12.125,2.2,29.65,3.37,9.525,4.3,11.69,26.5,5.8,8.92,12.0,7.9,16.0,32.0,2.0,7.5,2.1,17.1
2005-03-07,7.383333333333334,7.635714285714285,3.62,7.31,3.75,2.1,12.166666666666668,2.2,29.625,3.37,9.5625,4.4,11.68,27.0,5.1,8.94,12.0,7.8,16.05,29.0,2.0,7.39,2.2,17.1
2005-03-08,7.4,7.507142857142856,3.62,7.18,3.75,2.1,12.208333333333332,2.2,29.6,3.37,9.6,4.5,11.67,27.5,4.4,8.96,12.0,7.7,16.1,26.0,2.0,7.4,2.3,17.1
2005-03-09,7.416666666666666,7.378571428571429,3.62,7.05,3.87,2.1,12.25,2.2,29.5,3.37,9.5,4.0,11.66,28.0,3.7,8.98,12.0,7.6,16.15,26.0,2.0,7.453333333333334,2.4,17.1
2005-03-10,7.433333333333334,7.25,3.62,6.92,3.87,2.1,12.291666666666668,2.2,29.6,3.37,9.5,4.5,11.65,28.5,3.0,9.0,12.0,7.5,16.2,26.0,2.0,7.506666666666666,2.5,17.1
2005-03-11,7.45,7.7,3.65,7.3,4.0,2.1,12.333333333333332,2.2,31.0,3.35,9.6,4.4,11.64,29.0,5.0,9.0,12.0,7.4,16.25,25.0,2.0,7.56,2.0,17.1
2005-03-12,7.3125,7.85,3.516666666666667,7.05,3.833333333333333,2.1,12.375,2.3166666666666664,32.0,3.233333333333333,9.6,4.3,11.63,29.0,5.0,8.9375,12.0,7.3,16.272727272727273,31.0,2.225,7.52,2.0,17.1
2005-03-13,7.175,8.0,3.3833333333333333,7.116666666666666,3.666666666666667,2.1,12.416666666666668,2.4333333333333336,32.2,3.1166666666666667,9.6,4.2,11.62,29.0,5.0,8.875,12.0,7.2,16.295454545454547,29.666666666666664,2.45,7.57,2.8,17.1
2005-03-14,7.0375,8.15,3.25,7.183333333333334,3.5,2.1,12.458333333333332,2.55,32.4,3.0,9.6,4.1,11.61,29.0,5.0,8.8125,12.0,7.1,16.318181818181817,28.333333333333336,2.675,7.6,3.6,17.1
2005-03-15,6.9,8.3,3.18,7.25,3.65,2.1,12.5,2.666666666666667,32.6,3.12,9.6,4.0,11.6,29.0,5.0,8.75,12.0,7.0,16.34090909090909,27.0,2.9,7.515,4.4,17.1
2005-03-16,7.25,7.6,3.12,7.3,4.0,2.1,12.5,2.783333333333333,32.5,2.75,9.65,4.5,11.6,30.0,5.5,8.75,12.5,7.65,16.363636363636363,25.0,2.9,7.5166666666666675,5.2,17.1
2005-03-17,6.95,8.65,2.75,7.15,3.87,2.1,11.0,2.9,32.5,2.75,9.6,5.0,11.6,32.0,5.5,8.75,12.5,7.8,16.386363636363637,25.0,2.9,7.518333333333333,6.0,17.1
2005-03-18,7.1,8.05,2.75,7.1,4.0,2.1,11.0,2.9,32.6,2.75,9.61,4.8,11.6,32.0,5.5,8.75,12.5,7.45,16.40909090909091,27.0,2.9,7.52,6.0,17.1
2005-03-19,7.15,7.8,2.75,7.1,4.0,2.1,11.0,2.875,32.8,2.833333333333333,9.62,4.6,11.6,32.0,5.5,8.75,12.5,7.75,16.431818181818183,30.0,2.875,7.575,3.0,17.125
2005-03-20,7.066666666666666,7.966666666666666,2.75,7.05,4.0,2.1,11.333333333333332,2.85,33.06666666666666,2.916666666666667,9.63,4.4,11.6,32.166666666666664,5.333333333333334,8.733333333333334,12.5,7.5,16.454545454545453,28.666666666666664,2.85,7.59,3.5,17.15
2005-03-21,6.9833333333333325,8.133333333333333,2.75,7.0,4.0,2.1,11.666666666666668,2.825,33.333333333333336,3.0,9.64,4.2,11.6,32.333333333333336,5.166666666666666,8.716666666666667,12.5,7.25,16.477272727272727,27.333333333333336,2.825,7.55,4.0,17.175
2005-03-22,6.9,8.3,3.12,6.95,3.75,2.1,12.0,2.8,33.6,3.0,9.65,4.0,11.6,32.5,5.0,8.7,12.5,7.0,16.5,26.0,2.8,7.49,4.5,17.2
2005-03-23,6.85,8.286363636363637,2.81,6.8,4.65,2.1,11.0,2.9,33.5,2.87,9.6,4.5,11.6,30.0,5.0,8.7,12.5,7.25,16.522727272727273,47.5,2.9,7.37,5.0,17.2
2005-03-24,7.1,8.272727272727273,3.12,7.0,4.0,2.1,11.0,3.0,33.5,3.0,9.616666666666667,5.0,11.6,31.0,5.0,8.7,12.5,7.8,16.545454545454547,47.5,3.0,7.25,5.0,17.2
2005-03-25,7.091666666666666,8.259090909090908,3.12,6.8,4.0,2.1,11.2,3.01,33.5,3.0,9.633333333333333,4.95,11.6,30.1,5.06,8.7,12.5,7.816666666666666,16.568181818181817,47.5,3.01,7.13,5.0,17.2
2005-03-26,7.083333333333334,8.245454545454544,3.09,6.822307692307692,4.1625,2.1,11.4,3.02,33.5,3.03,9.65,4.9,11.6,29.2,5.12,8.7,12.5,7.833333333333334,16.59090909090909,46.875,3.02,7.02,5.25,17.2
2005-03-27,7.075,8.23181818181818,3.06,6.844615384615384,4.325,2.1,11.6,3.03,33.5,3.06,9.666666666666666,4.85,11.6,28.3,5.18,8.7,12.5,7.85,16.613636363636363,46.25,3.03,6.91,5.5,17.2
2005-03-28,7.066666666666666,8.218181818181819,3.03,6.866923076923077,4.4875,2.1,11.8,3.04,33.5,3.09,9.683333333333334,4.8,11.6,27.4,5.24,8.7,12.5,7.866666666666666,16.636363636363637,45.625,3.04,6.8,5.75,17.2
2005-03-29,7.058333333333334,8.204545454545455,3.0,6.889230769230768,4.65,2.1,12.0,3.05,33.5,3.12,9.7,4.75,11.6,26.5,5.3,8.7,12.5,7.883333333333334,16.65909090909091,45.0,3.05,6.7,6.0,17.2
2005-03-30,7.05,8.190909090909091,3.12,6.911538461538463,4.62,2.1,12.0,3.0642857142857145,33.6,2.81,9.6,4.785714285714286,11.6,27.0,5.0,8.7,12.5,7.9,16.681818181818183,45.0,3.0642857142857145,6.65,5.0,17.2
2005-03-31,7.033333333333334,8.177272727272728,3.25,6.9338461538461535,4.5,2.1,12.0,3.0785714285714283,33.75,3.5,9.625,4.821428571428573,11.5,28.0,5.0,8.7,12.5,7.8,16.704545454545453,45.0,3.0785714285714283,6.6,6.0,17.2
2005-04-01,7.0166666666666675,8.163636363636364,3.25,6.956153846153847,4.5,2.1,12.0,3.0928571428571434,33.9,3.5,9.65,4.8571428571428585,11.5,28.0,5.0,8.7,12.5,7.7,16.727272727272727,45.0,3.0928571428571434,6.55,5.8,17.2
2005-04-02,7.0,8.15,3.286666666666667,6.978461538461537,4.706666666666667,2.1,12.0,3.1071428571428568,34.05,3.5,9.675,4.8928571428571415,11.5,27.5,5.5,8.7,12.5,7.6,16.75,45.0,3.1071428571428568,6.705,5.6,17.2
2005-04-03,7.0,8.5,3.3233333333333333,7.000769230769231,4.913333333333333,2.1,12.333333333333332,3.121428571428572,34.2,3.5,9.7,4.928571428571427,11.633333333333333,27.3,5.333333333333334,8.7,12.5,7.65,16.75,45.0,3.121428571428572,6.75,5.4,17.2
2005-04-04,7.0,8.85,3.36,7.023076923076923,5.12,2.1,12.666666666666668,3.1357142857142857,34.35,3.5,9.725,4.964285714285714,11.766666666666667,27.1,5.166666666666666,8.7,12.7,7.7,16.75,45.0,3.1357142857142857,6.7,5.2,17.2
2005-04-05,7.0,9.2,3.37,7.045384615384616,5.12,2.1,13.0,3.15,34.5,3.5,9.75,5.0,11.9,26.9,5.0,8.7,12.7,7.75,16.75,45.0,3.15,6.65,5.0,17.2
2005-04-06,7.0,8.75,3.37,7.067692307692307,4.75,2.1,13.0,3.15,35.0,3.5,9.65,5.25,11.9,26.7,5.0,8.7,12.7,7.7,16.75,45.0,3.15,6.6,6.0,17.2
2005-04-07,7.0,8.666666666666666,3.37,7.09,4.75,2.1,12.0,3.15,36.0,3.5,9.6,5.0,11.9,26.5,5.0,8.7,12.7,7.6,16.75,45.0,3.15,6.55,6.0,17.2
2005-04-08,7.0,8.583333333333334,3.35,7.112307692307692,4.75,2.1,12.0,3.15,36.5,3.5,9.7,4.95,11.9,26.0,5.0,8.71,12.7,7.8,16.75,40.0,3.15,6.5,6.0,17.2
2005-04-09,7.0,8.5,3.15,7.134615384615384,4.916666666666667,2.1,12.25,3.15,36.6875,3.25,9.7,4.9,11.9,26.5,5.0,8.72,12.7,7.75,16.75,45.0,3.15,6.55,6.0,17.2
2005-04-10,7.0,8.566666666666666,2.95,7.156923076923077,5.083333333333333,2.1,12.5,3.15,36.875,3.0,9.7,4.85,11.9,27.0,5.0,8.73,12.7,7.7,16.75,45.0,3.15,6.55,6.0,17.2
2005-04-11,7.0,8.633333333333333,2.75,7.179230769230768,5.25,2.1,12.75,3.15,37.0625,2.75,9.7,4.8,11.9,27.5,5.0,8.74,12.7,7.65,16.75,45.0,3.15,6.55,6.0,17.2
2005-04-12,7.0,8.7,3.12,7.201538461538463,5.25,2.1,13.0,3.15,37.25,3.25,9.7,4.75,11.9,28.0,5.0,8.75,13.0,7.6,16.75,45.0,3.15,6.61,6.0,17.2
2005-04-13,7.05,8.75,3.12,7.223846153846153,5.25,2.1,14.0,3.2,37.5,3.25,9.6,5.25,11.9,28.5,5.0,8.75,13.0,7.45,16.75,22.5,3.2,6.59,6.0,17.2
2005-04-14,7.057142857142857,8.75,3.0460000000000003,7.246153846153847,5.3,2.1,14.0,3.266666666666667,37.73333333333333,3.15,9.566666666666666,5.25,11.466666666666667,28.666666666666664,4.833333333333333,8.8,13.0,7.4714285714285715,16.75,26.25,3.266666666666667,6.57,6.0,17.2
2005-04-15,7.064285714285713,8.95,2.972,7.268461538461537,5.35,2.1,14.0,3.333333333333333,37.96666666666667,3.05,9.533333333333333,5.15,11.033333333333333,28.833333333333336,4.666666666666667,8.85,13.0,7.492857142857144,16.75,30.0,3.333333333333333,6.55,6.0,17.2
2005-04-16,7.071428571428571,8.7,2.898,7.290769230769231,5.4,2.1,14.0,3.4,38.2,2.95,9.5,5.05,10.6,29.0,4.5,8.9,13.0,7.514285714285713,16.75,33.75,3.4,6.55,6.0,17.2
2005-04-17,7.078571428571429,8.7125,2.824,7.313076923076923,5.45,2.1,13.333333333333332,3.466666666666667,38.4,2.85,9.533333333333333,4.95,10.6,29.75,4.666666666666667,8.9,13.0,7.5357142857142865,16.75,37.5,3.466666666666667,6.67,5.75,17.2
2005-04-18,7.085714285714285,8.725,2.75,7.335384615384616,5.5,2.1,12.666666666666668,3.533333333333333,38.6,2.75,9.566666666666666,4.85,10.6,30.5,4.833333333333333,8.9,13.0,7.557142857142857,16.75,41.25,3.533333333333333,6.6,5.5,17.2
2005-04-19,7.0928571428571425,8.7375,2.583333333333333,7.357692307692307,5.453333333333334,2.1,12.0,3.6,38.8,2.686666666666667,9.6,4.75,10.6,31.25,5.0,8.9,13.0,7.578571428571429,16.75,45.0,3.6,6.68,5.25,17.2
2005-04-20,7.1,8.75,2.4166666666666665,7.38,5.406666666666666,2.1,12.0,3.6,39.0,2.623333333333333,9.65,5.0,10.7,32.0,5.0,8.9,13.0,7.6,16.75,47.0,3.6,6.696666666666666,5.0,17.2
2005-04-21,7.0,8.75,2.25,7.4023076923076925,5.36,2.1,12.0,3.6,39.4,2.56,9.7,4.0,10.7,32.0,5.0,8.9,13.0,7.7,16.75,45.0,3.6,6.713333333333334,7.0,17.2
2005-04-22,7.0166666666666675,8.76,2.25,7.424615384615384,5.23,2.1,12.0,3.72,39.6,2.56,9.65,4.25,10.94,31.2,4.9,8.9,13.0,7.716666666666666,16.75,35.0,3.74,6.73,7.2,17.22
2005-04-23,7.033333333333334,8.77,2.29,7.446923076923077,5.276666666666666,2.1,12.0,3.84,39.75,2.54,9.6,4.5,11.18,30.4,4.8,8.9,13.0,7.7333333333333325,16.75,47.5,3.88,6.875,7.4,17.24
2005-04-24,7.05,8.78,2.33,7.4692307692307685,5.323333333333334,2.1,12.0,3.96,40.066666666666656,2.52,9.633333333333333,4.75,11.42,29.6,4.7,8.9,13.0,7.75,16.75,45.0,4.02,6.69,7.6,17.26
2005-04-25,7.066666666666666,8.79,2.37,7.491538461538463,5.37,2.1,12.0,4.08,40.38333333333333,2.5,9.666666666666666,5.0,11.66,28.8,4.6,8.9,13.0,7.7666666666666675,16.75,42.5,4.16,6.7,7.8,17.28
2005-04-26,7.083333333333334,8.8,2.37,7.513846153846153,5.5,2.1,12.0,4.2,40.7,2.5,9.7,5.25,11.9,28.0,4.5,8.9,13.0,7.783333333333334,16.75,40.0,4.3,6.64,8.0,17.3
2005-04-27,7.1,9.5,2.37,7.536153846153847,5.5,2.1,12.0,4.65,40.75,2.5,9.75,5.0,10.6,38.0,4.9,8.9,13.0,7.8,16.75,40.0,4.65,6.68,7.0,17.3
