date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other
2006-05-16,9.726,11.138,5.5,9.3875,8.5,8.5,10.75,5.6485714285714295,34.5,3.1,10.25,6.0,13.0,36.0,5.5,14.0
2006-05-17,9.72,11.11,5.5,9.45,8.5,8.0,10.75,5.645714285714287,34.6,3.15,10.2,6.0,13.0,42.0,6.0,14.0
2006-05-18,9.714,11.082,5.5,9.1,8.5,8.0,10.75,5.642857142857142,34.5,3.1,10.2,6.0,13.0,36.0,6.0,14.2
2006-05-19,9.708,11.054,5.5,9.05,8.5,9.0,10.75,5.64,35.0,2.95,10.25,6.166666666666666,13.0,42.0,6.5,14.2
2006-05-20,9.702,11.026,5.5,9.1,8.5,8.0,10.75,5.637142857142857,35.0,3.0,8.1,6.333333333333334,13.0,38.0,6.5,14.2
2006-05-21,9.696,10.998,5.5,9.066666666666666,8.5,8.0,10.75,5.6342857142857135,34.9,3.05,8.8,6.5,13.0,37.66666666666666,6.5,14.2
2006-05-22,9.69,10.97,5.5,9.033333333333333,8.5,8.0,10.75,5.631428571428571,35.2,3.1,9.5,6.5,13.0,37.333333333333336,6.5,14.2
2006-05-23,9.684,10.942,5.5,9.0,8.5,8.0,10.75,5.628571428571429,35.5,3.0,10.2,6.0,13.0,37.0,6.5,14.2
2006-05-24,9.678,10.914,5.5,9.32,8.5,9.0,10.75,5.625714285714285,35.6,2.9,10.2,6.0,13.0,42.0,7.0,14.2
2006-05-25,9.672,10.886,5.5,9.55,8.5,9.5,10.75,5.622857142857144,36.0,3.0,10.3,6.0,13.0,44.0,7.5,14.0
2006-05-26,9.666,10.858,5.5,9.5,8.5,8.0,10.75,5.62,36.0,2.9,10.3,6.166666666666666,13.0,42.0,7.0,14.2
2006-05-27,9.66,10.83,5.5,9.45125,8.5,8.0,10.75,5.6171428571428565,36.5,2.9,10.2,6.333333333333334,13.0,41.0,8.0,14.2
2006-05-28,9.654,10.802,5.5,9.4025,7.5,8.0,10.75,5.614285714285715,36.5,2.8,10.233333333333334,6.5,13.0,40.66666666666666,6.5,14.2
2006-05-29,9.648,10.774,5.5,9.35375,8.5,8.0,10.75,5.61142857142857,36.6,2.85,10.266666666666667,6.75,13.0,40.333333333333336,5.0,14.2
2006-05-30,9.642,10.746,5.5,9.305,8.5,8.0,10.75,5.6085714285714285,36.6,2.8,10.3,6.5,13.0,40.0,3.5,14.2
2006-05-31,9.636,10.718,5.5,9.25625,8.5,8.0,10.75,5.605714285714287,36.6,2.816666666666667,10.3,6.5,13.0,42.0,4.75,14.5
2006-06-01,9.63,10.69,5.5,9.2075,8.5,8.0,10.75,5.602857142857144,36.6,2.833333333333333,10.25,6.0,13.0,41.33333333333333,6.0,14.5
2006-06-02,9.624,10.662,5.5,9.15875,8.5,8.0,10.75,5.6,36.6,2.85,10.25,6.0,13.0,40.66666666666666,7.5,14.5
2006-06-03,9.618,10.634,5.5,9.11,8.5,8.0,10.75,5.6,36.5,2.8,10.3,6.0,13.0,40.0,6.5,14.3
2006-06-04,9.612,10.606,5.5,9.206666666666667,8.5,8.666666666666666,10.75,5.6,36.6,2.85,10.233333333333334,6.0,13.0,41.66666666666667,6.666666666666666,14.266666666666667
2006-06-05,9.606,10.578,5.5,9.303333333333336,8.5,9.333333333333334,10.75,5.6,36.4,2.8,10.166666666666666,6.25,13.0,43.33333333333333,6.833333333333334,14.233333333333333
2006-06-06,9.6,10.55,5.5,9.4,8.5,10.0,10.75,5.6,36.5,2.9,10.1,6.0,13.0,45.0,7.0,14.2
2006-06-07,9.5,10.716666666666667,5.5,9.45,8.5,9.333333333333334,10.75,5.6,36.6,2.85,10.2,6.0,13.0,34.0,7.0,14.25
2006-06-08,9.4,10.883333333333333,5.5,9.45,8.5,8.666666666666666,10.75,5.6,36.4,2.8,10.1,6.0,13.0,42.0,8.5,14.25
2006-06-09,9.3,11.05,5.5,9.45,8.5,8.0,10.75,5.6,36.5,2.85,10.2,6.083333333333334,13.0,40.0,8.4,14.3
2006-06-10,9.85,9.95,5.5,9.45,8.5,8.25,10.75,5.6,37.0,2.9,10.3,6.166666666666666,13.0,41.25,8.3,14.25
2006-06-11,9.7625,10.025,7.5,9.45,8.5,8.5,10.75,5.6,37.5,2.8,10.283333333333333,6.25,13.0,42.5,8.2,14.25
2006-06-12,9.675,10.1,7.5,9.45,8.5,8.75,10.75,5.6,38.0,2.85,10.266666666666667,6.0,12.8,43.75,8.1,14.25
2006-06-13,9.5875,10.175,7.5,9.45,8.5,9.0,10.75,5.6,38.25,3.2,10.25,6.0,12.7,45.0,8.0,14.25
2006-06-14,9.5,10.25,7.5,9.5,8.5,8.0,10.75,5.6,38.5,3.15,10.2,6.5,12.5,44.66666666666667,7.0,14.3
2006-06-15,9.45,10.15,7.5,9.45,8.5,8.5,10.75,5.6,38.6,3.2,10.3,6.0,12.5,44.33333333333333,7.5,14.2
2006-06-16,9.2,11.0,7.5,9.45,8.5,9.0,10.75,5.6,38.8,3.4,10.25,6.083333333333334,12.533333333333333,44.0,7.5,14.0
2006-06-17,9.25,10.65,7.5,9.3325,8.5,9.0,10.75,5.6,38.5,3.45,10.25,6.166666666666666,12.566666666666668,45.0,8.0,14.2
2006-06-18,9.25,10.633333333333333,7.5,9.215,8.5,9.0,10.75,5.6,38.55,3.5,10.233333333333334,6.25,12.6,45.66666666666667,8.0,14.2
2006-06-19,9.25,10.616666666666667,7.5,9.0975,8.5,9.0,10.75,5.6,38.6,3.2,10.216666666666667,6.0,12.5,46.33333333333333,8.0,14.2
2006-06-20,9.25,10.6,7.5,8.98,8.5,9.0,10.75,5.6,38.75,3.35,10.2,6.5,12.5,47.0,8.0,14.2
2006-06-21,9.25,10.583333333333332,7.5,9.0,8.5,9.0,10.5,5.7,40.0,3.5,10.25,6.0,12.5,42.0,8.0,14.2
2006-06-22,9.25,10.566666666666668,7.5,8.95,8.5,9.0,10.25,5.685714285714287,40.0,3.3,10.3,6.0,12.5,46.0,8.0,14.25
2006-06-23,9.25,10.55,7.5,8.9,8.5,9.0,10.0,5.671428571428571,42.0,3.5,10.3,6.0,12.5,38.0,7.5,14.2
2006-06-24,9.25,10.533333333333333,7.5,8.96875,8.5,9.0,9.928571428571429,5.6571428571428575,42.2,3.4,10.25,6.0,12.5,43.0,7.5,14.25
2006-06-25,9.25,10.516666666666667,7.5,9.0375,8.5,9.0,9.857142857142854,5.642857142857142,42.0,3.1,10.266666666666667,6.0,12.5,41.33333333333333,7.5,14.3
2006-06-26,9.25,10.5,7.5,9.10625,9.5,9.0,9.785714285714283,5.628571428571429,41.5,3.2,10.283333333333333,6.25,12.5,39.66666666666666,7.5,14.35
2006-06-27,9.25,10.483333333333333,7.5,9.175,8.5,9.0,9.714285714285717,5.614285714285715,41.0,3.4,10.3,6.25,12.5,38.0,7.5,14.4
2006-06-28,9.25,10.466666666666667,7.5,9.24375,8.5,9.0,9.642857142857146,5.6,41.25,3.5,10.25,6.5,12.5,36.0,7.5,14.45
2006-06-29,9.25,10.45,7.5,9.3125,8.5,9.0,9.571428571428571,5.6,41.2,3.45,10.25,6.25,12.5,28.0,7.5,14.5
2006-06-30,9.5,10.8,7.5,9.38125,8.5,8.5,9.5,5.6,41.3,3.75,10.3,6.25,12.5,35.0,7.0,14.5
2006-07-01,9.25,10.15,7.5,9.45,8.5,8.5,9.5,5.6,41.4,3.85,10.35,6.25,12.5,34.0,6.5,14.5
2006-07-02,9.333333333333334,9.65,7.5,9.466666666666667,8.5,8.5,9.5,5.6,41.5,3.8,10.316666666666668,6.25,12.5,36.0,6.833333333333334,14.5
2006-07-03,9.416666666666666,9.15,7.5,9.483333333333334,8.5,8.5,9.5,5.6,42.0,4.0,10.283333333333333,6.5,12.5,38.0,7.166666666666666,14.5
2006-07-04,9.5,8.65,7.5,9.5,8.5,8.5,9.5,5.6,42.0,4.05,10.25,5.25,12.5,40.0,7.5,14.5
2006-07-05,9.4375,9.175,7.5,9.514285714285714,8.5,8.333333333333334,9.5,5.6,42.3,4.1,10.3,6.5,12.5,36.0,7.5,14.5
2006-07-06,9.375,9.7,7.5,9.528571428571428,8.5,8.166666666666666,9.5,5.6,42.6,4.12,10.2,6.25,12.5,33.0,7.0,14.5
2006-07-07,9.3125,10.225,7.5,9.542857142857144,8.5,8.0,9.5,5.6,43.0,4.2,10.25,6.333333333333334,12.5,34.0,7.3,14.5
2006-07-08,9.25,10.75,7.5,9.557142857142855,8.5,8.0,9.5,5.6,43.2,4.1,10.2,6.416666666666666,12.5,33.5,7.225,14.5
2006-07-09,9.166666666666666,10.666666666666668,7.5,9.571428571428571,8.5,8.0,9.5,5.6,43.3,4.15,10.2,6.5,12.5,33.0,7.15,14.533333333333333
2006-07-10,9.083333333333334,10.583333333333332,7.5,9.585714285714284,8.5,8.0,9.5,5.6,43.4,4.1,10.2,6.0,12.5,32.5,7.075,14.566666666666668
2006-07-11,9.0,10.5,7.5,9.6,8.5,8.0,9.5,5.6,43.5,4.15,10.2,6.0,12.5,32.0,7.0,14.6
2006-07-12,9.75,9.65,7.5,9.594444444444443,8.5,8.5,9.5,5.6,43.7,4.25,10.25,6.5,12.5,30.0,7.5,14.5
2006-07-13,9.25,11.4,7.0,9.588888888888887,8.5,8.0,9.5,5.6,43.8,4.2,10.252272727272727,6.5,12.5,30.0,6.5,14.5
2006-07-14,9.5,10.65,6.5,9.583333333333334,8.5,8.0,10.5,5.6,42.5,4.1,10.254545454545458,6.333333333333334,12.5,30.0,7.0,14.5
2006-07-15,9.25,10.1,6.5,9.577777777777778,8.5,8.0,10.5,5.6,42.2,4.15,10.256818181818184,6.166666666666666,12.5,34.0,7.0,14.5
2006-07-16,9.583333333333334,10.35,7.5,9.572222222222221,8.5,8.0,10.5,5.6,41.0,4.2,10.25909090909091,6.0,12.5,32.666666666666664,7.166666666666666,14.5
2006-07-17,9.916666666666666,10.6,7.5,9.566666666666666,8.5,8.0,10.5,5.6,40.5,4.25,10.261363636363637,6.5,12.5,31.333333333333336,7.333333333333334,14.5
2006-07-18,10.25,10.85,7.5,9.56111111111111,8.5,8.0,10.5,5.6,40.6,4.15,10.263636363636364,6.75,12.5,30.0,7.5,14.5
2006-07-19,9.5,9.75,7.5,9.555555555555557,8.5,8.0,10.5,5.6,40.45,4.25,10.26590909090909,6.0,12.5,28.0,7.0,14.6
2006-07-20,9.25,10.5,7.5,9.55,8.5,6.5,10.5,5.6,41.0,4.35,10.26818181818182,6.5,12.5,28.5,7.5,14.6
2006-07-21,10.5,10.0,7.5,9.544444444444443,8.5,7.0,10.5,5.6,41.2,4.3,10.270454545454543,6.416666666666666,12.666666666666668,30.0,7.5,14.5
2006-07-22,9.0,9.75,7.5,9.538888888888891,8.5,6.5,10.5,5.6,40.5,4.35,10.272727272727273,6.333333333333334,12.833333333333332,30.0,7.0,14.6
2006-07-23,9.166666666666666,9.916666666666666,7.5,9.533333333333333,8.5,7.0,10.5,5.6,40.4,4.3,10.275,6.25,13.0,31.0,7.166666666666666,14.6
2006-07-24,9.333333333333334,10.083333333333334,7.5,9.527777777777779,8.5,7.5,10.5,5.6,40.35,4.25,10.277272727272726,6.25,13.0,32.0,7.333333333333334,14.6
2006-07-25,9.5,10.25,7.5,9.522222222222222,8.5,8.0,10.5,5.6,40.3,4.3,10.279545454545453,6.5,13.1,33.0,7.5,14.6
2006-07-26,10.25,10.75,7.5,9.516666666666666,8.5,8.5,10.5,5.6,40.4,4.35,10.281818181818183,6.5,13.0,33.0,7.0,14.5
2006-07-27,9.25,10.0,7.5,9.511111111111113,8.5,9.0,10.5,5.6,40.35,4.3,10.28409090909091,6.5,13.0,32.0,7.166666666666666,14.533333333333333
2006-07-28,10.25,10.5,7.5,9.505555555555556,8.5,7.5,12.0,5.6,40.5,4.35,10.286363636363637,6.5,13.0,33.0,7.333333333333334,14.566666666666668
2006-07-29,9.9,9.5,7.5,9.5,8.5,8.0,12.0,5.6,41.25,4.15,10.288636363636364,6.5,13.0,32.0,7.5,14.6
2006-07-30,9.85,9.733333333333334,7.5,9.528571428571428,8.5,8.125,12.0,5.6,41.0,4.1,10.29090909090909,6.5,13.0,32.666666666666664,7.333333333333334,14.566666666666668
2006-07-31,9.8,9.966666666666667,7.5,9.557142857142855,8.5,8.25,12.0,5.6,40.96666666666667,4.0,10.293181818181818,6.75,13.0,33.333333333333336,7.166666666666666,14.533333333333333
2006-08-01,9.75,10.2,7.5,9.585714285714284,8.5,8.375,12.0,5.6,40.933333333333344,4.1,10.295454545454543,6.75,13.0,34.0,7.0,14.5
2006-08-02,10.1,10.0,7.5,9.614285714285714,8.5,8.5,12.0,5.6,40.9,4.15,10.297727272727274,6.75,13.0,34.0,7.5,14.6
2006-08-03,10.4,10.05,7.5,9.642857142857146,8.5,8.0,11.5,5.6,40.8,4.05,10.3,6.75,13.0,35.0,8.0,14.6
2006-08-04,10.0,10.6,7.5,9.67142857142857,8.5,8.2,11.0,5.6,40.75,4.0,10.4,6.666666666666666,13.0,17.0,8.0,14.6
2006-08-05,10.25,10.5,7.5,9.7,8.5,8.4,10.5,5.6,41.0,4.1,10.4,6.583333333333334,13.0,22.25,7.5,14.6
2006-08-06,10.083333333333334,10.5,7.5,9.766666666666666,8.5,8.6,10.5,5.6,41.0,4.1,10.433333333333332,6.5,13.0,27.5,7.166666666666666,14.566666666666668
2006-08-07,9.916666666666666,10.5,7.5,9.833333333333334,8.5,8.8,10.5,5.6,40.8,4.0,10.466666666666667,6.25,13.0,32.75,6.833333333333334,14.533333333333333
2006-08-08,9.75,10.5,7.5,9.9,8.5,9.0,10.5,5.6,40.5,3.95,10.5,6.25,13.0,38.0,6.5,14.5
2006-08-09,9.9,10.583333333333332,7.5,9.92,8.5,9.0,10.5,5.6,40.75,3.9,10.5,6.25,13.0,35.0,6.0,14.6
2006-08-10,10.05,10.666666666666668,7.5,9.94,8.5,9.0,10.5,5.6,41.0,4.0,10.45,6.25,13.0,35.0,6.0,14.6
2006-08-11,10.2,10.75,7.5,9.96,8.5,9.0,10.571428571428571,5.65,41.5,4.15,10.5,6.333333333333334,13.0,35.0,6.0,14.5
2006-08-12,10.204545454545457,10.795454545454543,7.5,9.96,8.5,8.923076923076922,10.642857142857142,5.642857142857142,41.35,4.25,10.45,6.416666666666666,13.0,33.833333333333336,6.083333333333334,14.6
2006-08-13,10.209090909090909,10.84090909090909,7.5,9.994285714285716,8.5,8.846153846153848,10.714285714285714,5.635714285714285,41.3,4.3,10.46,6.5,13.0,32.666666666666664,6.166666666666666,14.585714285714287
2006-08-14,10.213636363636363,10.886363636363637,7.5,10.028571428571428,8.5,8.769230769230768,10.785714285714288,5.628571428571429,41.2,4.35,10.47,6.5,13.0,31.5,6.25,14.571428571428573
2006-08-15,10.21818181818182,10.931818181818182,7.5,10.062857142857146,8.5,8.692307692307693,10.857142857142858,5.621428571428571,41.5,4.25,10.48,6.5,13.0,30.333333333333336,6.333333333333334,14.557142857142857
2006-08-16,10.222727272727274,10.977272727272727,7.5,10.097142857142854,8.5,8.615384615384615,10.928571428571427,5.614285714285715,41.25,4.1,10.49,6.5,13.0,29.166666666666664,6.416666666666666,14.542857142857144
2006-08-17,10.227272727272727,11.022727272727273,7.5,10.131428571428572,8.5,8.538461538461537,11.0,5.607142857142856,41.0,4.75,10.5,6.5,13.0,28.0,6.5,14.528571428571427
2006-08-18,10.23181818181818,11.068181818181818,7.5,10.165714285714284,8.5,8.461538461538463,11.0,5.6,40.5,4.9,10.5,6.5,13.0,25.0,7.0,14.514285714285712
2006-08-19,10.236363636363636,11.113636363636363,7.5,10.2,8.5,8.384615384615385,11.0,5.6,40.25,4.95,10.6,6.5,13.0,28.0,7.0,14.5
2006-08-20,10.24090909090909,11.15909090909091,7.5,10.306666666666667,8.5,8.307692307692307,11.0,5.6,39.0,5.0,10.566666666666668,6.5,13.0,28.0,6.833333333333334,14.5
2006-08-21,10.245454545454542,11.204545454545457,7.5,10.413333333333332,8.5,8.230769230769232,11.0,5.6,38.75,5.1,10.533333333333333,7.0,13.0,28.0,6.666666666666666,14.5
2006-08-22,10.25,11.25,7.5,10.52,8.5,8.153846153846152,11.0,5.6,38.5,5.0,10.5,6.75,13.0,28.0,6.5,14.5
2006-08-23,10.5,11.25,6.5,9.9,8.5,8.076923076923077,11.0,5.6,38.4,5.15,10.4,6.75,13.0,32.0,7.0,14.5
2006-08-24,10.75,11.25,6.5,9.5,8.5,8.0,11.0,5.7,38.25,5.1,10.45,6.75,13.0,34.0,7.0,14.6
2006-08-25,10.25,10.75,6.5,10.1,8.5,7.5,11.0,5.7,38.0,5.2,10.4,6.8125,13.125,32.0,7.0,14.6
2006-08-26,10.6,10.45,7.5,10.05,8.5,8.0,11.0,5.7,37.5,5.16,10.44,6.875,13.25,31.5,6.5,14.6
2006-08-27,10.6375,10.7125,6.5,10.065,8.5,8.0,11.0,5.7,37.0,5.12,10.48,6.9375,13.375,31.0,6.5,14.6
2006-08-28,10.675,10.975,6.5,10.08,8.5,8.0,11.0,5.7,36.5,5.08,10.52,7.0,13.5,30.5,6.5,14.6
2006-08-29,10.7125,11.2375,6.5,10.095,8.5,8.0,11.0,5.7,36.0,5.04,10.56,7.0,13.5,30.0,6.5,14.6
2006-08-30,10.75,11.5,6.5,10.11,8.5,8.0,11.0,5.7,35.5,5.0,10.6,7.0,13.5,34.0,6.5,14.5
2006-08-31,10.75,11.75,6.5,10.125,8.5,8.0,11.0,5.7,35.333333333333336,5.1,10.6,7.0,13.5,32.0,6.5,14.6
2006-09-01,10.25,10.5,6.5,10.14,8.5,8.0,11.0,5.74,35.166666666666664,5.0,10.5,6.916666666666666,13.5,32.0,6.5,14.6
2006-09-02,10.5,11.5,6.5,10.155,8.5,8.0,11.0,5.78,35.0,4.8,10.5,6.833333333333334,13.5,32.0,6.5,14.6
2006-09-03,10.5,11.333333333333332,7.5,10.17,8.5,8.0,10.9,5.82,34.5,4.75,10.5,6.75,13.5,32.666666666666664,6.5,14.6
2006-09-04,10.5,11.166666666666668,6.5,10.185,8.5,8.0,10.8,5.86,34.0,4.6,10.5,7.0,13.5,33.333333333333336,6.5,14.6
2006-09-05,10.5,11.0,6.5,10.2,8.5,8.0,10.7,5.9,33.5,4.5,10.5,7.0,13.5,34.0,6.5,14.6
2006-09-06,10.25,10.75,7.5,10.3,8.5,8.0,10.7,6.0,33.0,4.6,10.5,7.0,13.5,34.0,6.5,14.6
2006-09-07,10.2,10.75,6.5,10.2,8.5,10.0,10.7,6.0,32.5,4.5,10.4,7.0,13.5,30.0,6.5,14.6
2006-09-08,10.4,10.8,6.5,10.3,8.5,8.0,10.7,6.1,32.0,4.65,10.5,7.0,13.5,30.0,6.5,14.5
2006-09-09,10.25,11.1,6.5,10.35,8.5,8.0,10.7,6.111111111111112,31.9,4.6,10.55,7.0,13.5,30.5,6.625,14.6
2006-09-10,10.333333333333332,11.233333333333333,6.5,10.38,8.5,8.0,10.7,6.122222222222222,31.8,4.55,10.566666666666668,7.0,13.5,31.0,6.75,14.6
2006-09-11,10.416666666666668,11.366666666666667,6.5,10.41,8.5,8.0,10.7,6.133333333333334,31.75,4.6,10.583333333333332,7.0,13.5,31.5,6.875,14.6
2006-09-12,10.5,11.5,6.5,10.44,8.5,8.0,10.7,6.144444444444446,31.0,4.5,10.6,7.0,13.5,32.0,7.0,14.6
2006-09-13,10.75,11.3,6.5,10.47,8.5,8.0,10.7,6.155555555555555,31.0,4.7,10.65,7.0,13.5,32.0,7.0,14.6
2006-09-14,10.5,11.0,6.5,10.5,8.5,8.0,10.7,6.166666666666666,30.5,4.65,10.65,7.0,13.5,32.0,7.0,14.6
2006-09-15,10.25,10.75,6.5,10.4,8.5,8.0,10.7,6.177777777777778,30.5,4.7,10.6,7.0,13.5,36.0,6.5,14.5
2006-09-16,10.25,10.5,6.5,10.5,8.5,8.5,10.7,6.188888888888888,30.25,4.8,10.5,7.0,13.5,34.0,6.5,14.6
2006-09-17,10.25,10.583333333333332,6.5,10.45,8.5,8.375,10.7,6.2,30.0,4.75,10.483333333333333,7.0,13.5,34.14285714285714,6.571428571428571,14.566666666666668
2006-09-18,10.25,10.666666666666668,6.5,10.4,8.5,8.25,10.7,6.211111111111111,29.5,4.5,10.466666666666667,7.0,13.5,34.285714285714285,6.642857142857142,14.533333333333333
2006-09-19,10.25,10.75,6.5,10.35,8.5,8.125,10.7,6.222222222222222,29.5,4.6,10.45,7.0,13.5,34.428571428571416,6.7142857142857135,14.5
2006-09-20,10.5,10.75,6.5,10.3,9.5,8.0,10.7,6.2333333333333325,29.573417721518982,4.25,10.4,7.0,13.5,34.571428571428584,6.7857142857142865,14.6
2006-09-21,10.75,11.0,6.5,10.5,9.5,8.0,10.7,6.2444444444444445,29.64683544303797,4.3,10.5,7.0,13.5,34.714285714285715,6.857142857142858,14.6
2006-09-22,10.75,11.0,6.5,10.05,9.5,8.0,10.7,6.255555555555556,29.72025316455696,4.25,10.5,7.0,13.666666666666668,34.85714285714286,6.928571428571429,14.6
2006-09-23,10.5,11.5,7.5,10.0375,9.5,7.0,10.7,6.2666666666666675,29.79367088607595,4.35,10.4,7.0,13.833333333333332,35.0,7.0,14.575
2006-09-24,10.583333333333332,11.416666666666668,7.5,10.025,9.5,7.75,10.7,6.277777777777778,29.867088607594933,4.3,10.433333333333332,7.0,14.0,34.0,7.0,14.55
2006-09-25,10.666666666666668,11.333333333333332,7.5,10.0125,9.5,8.5,10.7,6.288888888888889,29.940506329113926,4.3,10.466666666666667,7.0,14.0,33.0,7.0,14.525
2006-09-26,10.75,11.25,7.5,10.0,9.5,9.25,10.7,6.3,30.013924050632912,4.25,10.5,6.5,14.0,32.0,7.0,14.5
2006-09-27,11.0,11.25,7.5,10.1,9.5,10.0,10.775,6.3,30.0873417721519,4.25,10.5,6.5,14.0,32.0,7.0,14.5
2006-09-28,10.5,11.25,7.5,10.0,9.5,10.0,10.85,6.3,30.160759493670888,4.3,10.4,6.5,14.0,32.0,7.0,14.514285714285712
2006-09-29,11.25,11.75,7.5,9.8,9.5,10.0,10.925,6.328571428571429,30.234177215189877,4.35,10.6,6.5,14.0,35.0,7.5,14.528571428571427
2006-09-30,11.1,11.75,7.5,9.833333333333334,9.5,9.714285714285717,11.0,6.357142857142858,30.30759493670886,4.3,10.5,6.5,14.0,32.0,7.5,14.542857142857144
2006-10-01,10.95,11.75,7.5,9.866666666666667,9.5,9.428571428571429,11.0,6.385714285714285,30.381012658227853,4.35,10.525,6.5,14.0,31.9,7.45,14.557142857142857
2006-10-02,10.8,11.75,7.5,9.9,9.5,9.142857142857142,11.0,6.414285714285715,30.45443037974684,4.45,10.55,6.5,14.0,31.8,7.4,14.571428571428573
2006-10-03,10.65,11.75,7.5,9.933333333333334,9.5,8.857142857142854,11.0,6.442857142857143,30.52784810126582,4.35,10.575,7.5,14.0,31.7,7.35,14.585714285714287
2006-10-04,10.5,11.75,7.5,9.966666666666667,9.5,8.571428571428571,11.0,6.471428571428572,30.60126582278481,4.45,10.6,7.5,14.0,31.6,7.3,14.6
2006-10-05,10.5,11.25,7.5,10.0,9.5,8.285714285714285,11.0,6.5,30.6746835443038,4.5,10.6,7.0,14.0,31.5,7.25,14.5
2006-10-06,10.75,11.0,7.5,10.1,9.5,8.0,11.0,6.5166666666666675,30.748101265822786,4.6,10.7,6.666666666666666,14.0,31.4,7.2,14.6
2006-10-07,10.75,11.25,7.5,10.7,9.5,8.0,11.0,6.533333333333334,30.821518987341772,4.5,10.6,6.333333333333334,14.0,31.3,7.15,14.8
2006-10-08,10.583333333333332,11.083333333333332,7.5,10.733333333333333,9.5,8.0,11.0,6.55,30.894936708860758,4.4,10.65,6.0,14.0,31.2,7.1,14.8
2006-10-09,10.416666666666668,10.916666666666668,7.5,10.766666666666667,9.5,8.0,11.0,6.566666666666666,30.968354430379748,4.7,10.7,6.0,14.0,31.1,7.05,14.8
2006-10-10,10.25,10.75,7.5,10.8,9.5,8.0,11.0,6.583333333333334,31.041772151898734,4.75,10.75,6.0,14.0,31.0,7.0,14.8
2006-10-11,10.5,11.5,7.5,10.7,9.5,10.0,11.0,6.6,31.11518987341772,4.75,10.7,6.0,14.0,30.0,7.0,14.8
2006-10-12,10.5,11.5,7.5,10.5,9.5,10.0,11.0,6.6,31.188607594936705,4.8,10.7,6.5,14.0,32.0,6.5,14.8
2006-10-13,10.75,11.25,7.5,10.6,9.5,9.0,10.5,6.6,31.2620253164557,4.7,10.7,6.666666666666666,14.0,32.083333333333336,7.0,14.8
2006-10-14,10.75,11.75,7.5,10.2,9.5,9.166666666666666,10.535714285714286,6.6,31.33544303797468,4.6,10.75,6.833333333333334,14.0,32.166666666666664,7.1,14.8
2006-10-15,10.916666666666668,11.666666666666668,7.5,10.266666666666667,9.5,9.333333333333334,10.571428571428571,6.6,31.408860759493674,4.5,10.666666666666668,7.0,14.0,32.25,7.2,14.8
2006-10-16,11.083333333333332,11.583333333333332,7.5,10.333333333333332,9.5,9.5,10.607142857142858,6.6,31.48227848101266,4.5,10.583333333333332,7.0,14.0,32.333333333333336,7.3,14.8
2006-10-17,11.25,11.5,7.5,10.4,9.5,9.666666666666666,10.642857142857142,6.6,31.55569620253165,4.5,10.5,7.0,14.0,32.416666666666664,7.4,14.8
2006-10-18,11.25,12.0,7.5,10.4,9.5,9.833333333333334,10.678571428571429,6.5,31.629113924050635,4.5,10.5,7.0,14.0,32.5,7.5,14.8
2006-10-19,11.25,12.4,7.5,10.4,9.5,10.0,10.714285714285714,6.5,31.70253164556962,4.5,10.6,7.0,14.0,34.0,7.5,14.7
2006-10-20,11.388888888888891,12.522222222222224,7.5,10.4,9.5,9.0,10.75,6.4,31.775949367088607,4.75,10.6,7.0,14.0,33.714285714285715,7.357142857142858,14.8
2006-10-21,11.527777777777779,12.644444444444444,7.5,10.4,9.5,9.0,10.785714285714288,6.414285714285715,31.8493670886076,5.0,10.5,7.0,14.0,33.428571428571416,7.2142857142857135,14.8
2006-10-22,11.666666666666668,12.766666666666667,7.5,10.4,9.5,9.0,10.821428571428573,6.428571428571429,31.922784810126586,5.0,10.45,7.0,14.0,33.14285714285714,7.071428571428571,14.8
2006-10-23,11.805555555555555,12.888888888888891,7.5,10.4,9.5,9.0,10.857142857142858,6.442857142857143,31.99620253164557,5.0,10.4,7.0,14.0,32.85714285714286,6.928571428571429,14.8
2006-10-24,11.944444444444445,13.011111111111115,7.5,10.4,9.5,9.0,10.892857142857142,6.457142857142856,32.06962025316456,5.0,10.35,7.0,14.0,32.571428571428584,6.7857142857142865,14.8
2006-10-25,12.083333333333332,13.133333333333333,7.5,10.4,9.5,8.75,10.928571428571427,6.471428571428572,32.143037974683544,5.5,10.3,7.0,14.0,32.285714285714285,6.642857142857142,14.8
2006-10-26,12.222222222222221,13.255555555555556,7.5,10.4,9.5,8.5,10.964285714285712,6.485714285714287,32.21645569620253,5.75,10.25,6.5,14.0,32.0,6.5,14.8
2006-10-27,12.361111111111109,13.377777777777776,7.5,10.583333333333332,9.5,8.25,11.0,6.5,32.289873417721516,5.6,10.3,6.5,14.0,30.0,6.5,14.8
2006-10-28,12.5,13.5,7.5,10.766666666666667,9.5,8.0,11.0,6.525,32.3632911392405,5.75,10.25,6.5,14.0,29.0,6.5,14.8
2006-10-29,12.45,13.5,7.5,10.95,9.5,7.666666666666666,11.0,6.55,32.43670886075949,6.2,10.24,6.5,14.0,30.0,6.5,14.8
2006-10-30,12.4,13.5,7.5,11.133333333333333,9.5,7.333333333333334,11.0,6.575,32.51012658227848,6.7,10.23,6.5,14.0,31.0,6.5,14.8
