date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other
2009-11-15,15.166666666666668,17.1,14.0,15.54,8.0,8.15,17.0,15.3,38.65,13.2,15.316666666666668,7.0,21.55,54.33333333333333,6.833333333333334,17.857142857142858,17.3,16.583333333333332,25.0,30.0
2009-11-16,15.333333333333332,17.2,14.0,15.61,7.5,8.15,17.0,15.3,39.0,13.0,15.333333333333332,7.0,21.55,54.0,6.75,17.642857142857142,17.3,16.666666666666668,25.0,20.0
2009-11-17,15.5,17.3,14.0,15.68,8.0,8.25,17.0,15.1,38.75,13.25,15.35,7.0,21.55,53.66666666666667,6.666666666666666,17.42857142857143,17.225,16.75,26.0,30.0
2009-11-18,15.25,17.95,14.0,15.0,8.0,8.25,17.0,15.1,38.5,13.5,15.4,7.0,21.55,53.33333333333333,6.583333333333334,17.214285714285715,17.15,17.0,26.0,25.0
2009-11-19,15.5,16.5,14.0,15.05,7.0,8.25,17.0,14.8,39.0,13.75,15.25,7.5,21.55,53.0,6.5,17.0,17.075,16.75,25.666666666666664,25.0
2009-11-20,15.5,17.45,15.0,15.34,8.0,8.25,17.0,14.6,39.5,14.0,15.3,7.666666666666666,21.55,50.0,7.0,17.5,17.0,16.75,25.333333333333336,20.0
2009-11-21,15.5,18.4,12.5,15.2,7.0,8.15,17.0,13.9,39.25,13.75,15.25,7.833333333333334,21.55,50.0,7.0,17.5,17.0,16.75,25.0,25.0
2009-11-22,15.5,18.033333333333328,13.0,15.145,9.5,8.0,17.0,13.0,38.0,13.5,15.25,8.0,21.55,51.0,7.0,17.53333333333333,17.0,16.75,25.0,25.0
2009-11-23,15.5,17.666666666666668,14.0,15.09,6.0,8.0,17.0,12.0,38.1,13.6,15.25,7.5,21.55,52.0,7.0,17.566666666666666,17.0,16.75,25.0,25.0
2009-11-24,15.5,17.3,14.0,15.035,9.0,8.0,17.0,12.0,38.0,13.5,15.25,7.666666666666666,21.55,53.0,7.0,17.6,16.8,16.75,25.0,20.0
2009-11-25,15.5,18.3,13.5,14.98,8.75,7.0,17.0,12.4,37.5,13.25,15.1,7.833333333333334,21.55,55.0,7.0,17.6,16.8,16.75,25.0,20.0
2009-11-26,15.5,17.95,12.0,14.95,6.0,7.0,17.0,12.8,37.75,13.0,15.25,8.0,21.55,50.0,7.0,17.6,16.8,16.75,25.0,25.0
2009-11-27,15.5,18.4,11.0,15.0,7.0,7.0,17.0,15.0,38.2,13.1,15.2,7.833333333333334,21.55,54.0,7.0,17.5,16.8,16.75,25.0,25.0
2009-11-28,15.5,18.4375,12.0,14.87,7.0,7.0,17.0,15.2,38.21666666666667,13.1,15.25,7.666666666666666,21.55,53.75,7.0,17.5,17.2,16.775,24.0,25.0
2009-11-29,15.5,18.475,11.0,14.74,8.0,7.0,17.0,15.4,38.23333333333333,13.1,15.25,7.5,21.55,53.5,7.0,17.5,17.2,16.8,24.5,30.0
2009-11-30,15.5,18.5125,11.0,14.61,7.0,7.0,17.0,15.6,38.25,13.25,15.3,7.416666666666666,21.716666666666665,53.25,7.0,17.5,17.2,16.825,24.0,30.0
2009-12-01,15.5,18.55,12.65,14.48,8.75,7.0,17.0,15.8,38.5,13.0,15.4,7.333333333333334,21.883333333333336,53.0,7.0,17.5,17.5,16.85,23.5,30.0
2009-12-02,15.5,18.2,13.0,15.1,9.0,7.0,20.0,16.0,39.5,12.5,15.5,7.25,22.05,55.0,7.0,17.5,17.5,16.75,23.5,30.0
2009-12-03,15.5,16.5,12.0,15.0,7.0,7.15,20.0,16.0,41.0,12.6,15.5,7.25,22.05,53.0,6.8,17.5,17.5,16.85,23.5,30.0
2009-12-04,15.5,18.15,14.0,15.5,7.0,7.15,20.0,16.0,41.5,12.5,15.6,7.416666666666666,22.05,55.0,7.0,17.5,17.5,16.75,23.5,30.0
2009-12-05,15.5,17.55,12.0,15.2,8.5,7.25,20.0,16.4,42.0,11.95,15.5,7.583333333333334,22.05,55.0,7.0,17.46666666666667,17.5,16.8,23.5,30.0
2009-12-06,15.5625,17.833333333333332,11.25,15.273333333333332,8.0,7.25,20.0,16.2,42.0,11.0,15.5,7.75,22.05,51.66666666666667,6.833333333333334,17.433333333333334,17.5,16.85,23.5,30.0
2009-12-07,15.625,18.116666666666667,11.25,15.346666666666668,8.0,7.15,20.0,16.0,42.5,10.75,15.5,7.75,22.55,48.33333333333333,6.666666666666666,17.4,17.5,16.9,23.5,35.0
2009-12-08,15.6875,18.4,14.0,15.42,8.0,7.0,20.0,15.5,43.0,10.7,15.5,7.75,22.55,45.0,6.5,17.366666666666667,17.75,16.95,23.5,30.0
2009-12-09,15.75,18.5,15.0,15.5,6.0,7.0,20.0,15.5,43.25,11.0,15.6,7.5,22.55,50.0,7.0,17.333333333333332,17.75,17.0,23.5,30.0
2009-12-10,15.75,16.55,14.5,14.57,6.0,6.0,20.0,15.3,43.5,12.0,15.65,7.5,22.55,50.0,7.5,17.3,17.75,17.0,23.5,40.0
2009-12-11,15.4,16.8,15.0,14.6,6.5,6.0,20.0,15.0,44.0,12.25,15.7,7.5,22.716666666666665,45.0,7.0,17.3,17.75,17.0,23.5,30.0
2009-12-12,15.75,17.7,10.5,15.7,7.0,6.15,20.0,15.5,44.5,11.75,15.6,7.5,22.883333333333336,46.25,7.0,17.34,18.0,17.0,23.5,30.0
2009-12-13,15.75,17.633333333333333,10.5,15.513333333333332,7.0,6.15,20.0,15.8,44.75,10.5,15.6,7.5,23.05,47.5,7.0,17.38,18.0,17.083333333333332,23.5,35.0
2009-12-14,15.75,17.566666666666666,10.5,15.326666666666668,7.05,6.2,20.0,16.0,45.0,11.25,15.6,7.5,23.05,48.75,7.0,17.42,18.2,17.166666666666668,23.5,30.0
2009-12-15,15.75,17.5,13.0,15.14,5.5,6.25,20.0,15.8,45.5,11.0,15.6,7.575,23.125,50.0,7.0,17.46,18.3,17.25,23.5,30.0
2009-12-16,15.5,18.2,10.75,15.07,6.0,6.25,20.0,15.8,46.0,10.5,15.75,7.65,23.2,45.0,7.0,17.5,18.5,17.0,23.5,30.0
2009-12-17,15.75,17.3,13.0,15.3,7.0,6.25,20.0,15.0,46.5,10.75,15.5,7.725,23.275,40.0,7.0,17.25,18.75,17.25,23.5,30.0
2009-12-18,15.75,17.65,12.5,15.0,6.0,6.0,20.0,14.5,46.5,10.0,15.5,7.8,23.35,45.0,7.0,17.5,18.75,17.25,23.5,35.0
2009-12-19,15.75,17.0,11.0,15.02,7.0,6.2,20.0,14.1,46.35,9.9,15.4,7.875,23.425,40.0,6.6,17.5,18.75,17.25,23.5,35.0
2009-12-20,15.666666666666668,17.25,11.0,15.04,7.0,6.3,20.0,13.9,46.5,11.0,15.466666666666667,7.95,23.5,41.66666666666667,6.7333333333333325,17.5,18.75,17.166666666666668,23.5,35.0
2009-12-21,15.583333333333332,17.5,14.0,15.06,5.0,6.4,20.0,13.6,47.0,12.5,15.533333333333333,8.025,23.575,43.33333333333333,6.866666666666666,17.416666666666668,19.0,17.083333333333332,23.5,35.0
2009-12-22,15.5,17.75,17.0,15.08,5.0,6.5,20.0,13.0,47.5,14.0,15.6,8.1,23.65,45.0,7.0,17.333333333333332,19.0,17.0,23.5,35.0
2009-12-23,15.25,17.55,16.0,15.1,5.0,6.5,20.0,10.0,47.1,16.0,15.5,8.175,23.725,45.0,7.0,17.25,19.0,16.75,23.5,35.0
2009-12-24,15.25,17.05,10.75,15.0,5.0,6.5,18.0,10.0,47.5,15.5,15.65,8.25,23.8,50.0,7.0,17.5,19.0,16.75,23.5,35.0
2009-12-25,15.25,16.983333333333334,17.0,14.5,5.0,6.5,18.0,9.5,48.0,15.6,15.6,8.325,23.875,50.0,6.916666666666666,17.416666666666668,19.0,16.75,23.5,40.0
2009-12-26,15.25,16.916666666666668,10.75,15.0,6.3,6.5,18.0,9.0,48.2,15.7,15.6,8.4,23.95,50.0,6.833333333333334,17.333333333333332,19.0,16.75,23.5,35.0
2009-12-27,15.25,16.85,15.0,14.666666666666668,6.3,6.5,18.0,8.6,48.0,15.4,15.566666666666668,8.475,24.025,50.0,6.75,17.25,19.0,16.75,23.0,35.0
2009-12-28,15.25,16.78333333333333,15.0,14.333333333333332,6.3,6.5,18.0,8.2,47.66666666666667,15.6,15.533333333333333,8.55,24.1,50.0,6.666666666666666,17.25,19.25,16.75,23.5,35.0
2009-12-29,15.25,16.71666666666667,15.0,14.0,6.3,6.5,18.0,8.0,47.33333333333333,15.8,15.5,8.625,24.175,50.0,6.583333333333334,17.25,19.25,16.75,23.7,35.0
2009-12-30,15.25,16.65,15.0,15.5,5.0,6.6,18.0,7.5,47.0,16.0,15.6,8.7,24.25,50.0,6.5,17.25,19.25,16.75,23.9,30.0
2009-12-31,15.0,17.7,15.0,14.12,5.0,6.75,18.0,7.2,47.5,16.0,15.65,8.775,24.325,45.0,6.5,17.25,19.25,16.75,24.1,30.0
2010-01-01,15.75,17.6,15.333333333333332,14.4,5.416666666666666,6.75,18.0,7.078787878787879,48.0,15.75,15.75,8.85,24.4,53.0,6.5,17.25,19.5,16.15,24.3,30.0
2010-01-02,15.75,17.0,15.666666666666668,13.0,5.833333333333334,6.75,18.0,6.957575757575757,48.0,15.0,15.7,8.925,24.475,47.0,6.5,17.25,19.5,16.15,24.5,30.0
2010-01-03,15.75,16.916666666666668,16.0,13.583333333333332,6.25,6.75,18.0,6.836363636363636,48.1,14.5,15.683333333333332,9.0,24.55,48.0,6.666666666666666,17.25,19.5,16.266666666666666,24.5,30.0
2010-01-04,15.75,16.833333333333332,15.0,14.166666666666668,6.25,6.8,18.0,6.715151515151515,48.25,14.0,15.666666666666668,9.0,24.55,49.0,6.833333333333334,17.45,19.5,16.383333333333333,24.5,30.0
2010-01-05,15.75,16.75,11.0,14.75,6.0,6.8,18.0,6.593939393939394,48.0,14.0,15.65,9.0,24.55,50.0,7.0,17.65,19.5,16.5,24.5,30.0
2010-01-06,15.75,16.55,11.0,15.15,6.0,6.85,18.0,6.472727272727273,48.0,13.5,15.75,8.0,24.55,45.0,7.0,17.85,19.5,16.5,24.5,30.0
2010-01-07,16.0,17.8,11.15,14.7,6.3,6.25,18.0,6.3515151515151524,48.25,13.25,15.75,8.5,24.55,50.0,7.0,18.05,19.5,16.5,24.5,40.0
2010-01-08,15.75,17.1,16.5,14.5,5.5,6.75,18.0,6.230303030303031,48.5,13.0,15.6,8.333333333333334,24.55,48.0,7.0,18.25,19.5,16.5,24.5,50.0
2010-01-09,15.75,16.8,16.0,14.7,4.5,6.75,18.0,6.1090909090909085,48.5,12.6,15.6,8.166666666666666,24.55,48.5,7.125,18.5,19.5,16.5,24.5,40.0
2010-01-10,15.75,16.983333333333334,10.9,14.3,6.0,6.7,18.0,5.987878787878787,48.75,12.25,15.65,8.0,24.55,49.0,7.25,18.5,19.7,16.5,25.5,40.0
2010-01-11,15.75,17.166666666666668,10.9,13.9,4.5,6.7,18.0,5.866666666666666,48.91666666666667,12.0,15.7,8.0,24.55,49.5,7.375,18.5,19.7,16.5,26.5,40.0
2010-01-12,15.75,17.35,10.85,13.5,6.0,6.75,18.0,5.745454545454545,49.08333333333333,12.6,15.75,8.0,24.55,50.0,7.5,18.5,19.7,16.5,27.5,60.0
2010-01-13,15.75,17.1,10.8,14.1,6.05,6.85,18.0,5.624242424242425,49.25,12.75,15.9,7.5,24.55,48.75,7.375,18.5,19.7,16.5,24.5,20.0
2010-01-14,15.75,17.21666666666667,10.8,14.216666666666667,6.0,7.5,18.0,5.503030303030303,49.7,12.9,16.0,8.0,24.55,47.5,7.25,18.5,19.7,16.5,24.5,35.0
2010-01-15,15.75,17.333333333333332,15.0,14.333333333333332,5.5,7.5,18.0,5.381818181818184,50.0,13.0,16.0,8.0,24.55,46.25,7.125,18.5,19.7,16.5,23.5,30.0
2010-01-16,15.75,17.45,14.5,14.45,5.0,7.5,18.0,5.26060606060606,50.0,13.0,16.0,8.0,24.55,45.0,7.0,18.25,19.7,16.5,23.5,35.0
2010-01-17,15.75,17.25,15.0,14.566666666666668,4.5,7.5,18.0,5.1393939393939405,51.0,13.5,16.03333333333333,8.0,24.55,45.0,7.0,18.5,19.7,16.5,23.5,35.0
2010-01-18,15.75,17.05,10.8,14.683333333333332,6.0,7.5,18.0,5.0181818181818185,51.5,14.0,16.066666666666666,7.0,24.55,45.0,7.0,18.5,19.8,16.5,23.5,35.0
2010-01-19,15.75,16.85,10.7,14.8,5.75,7.5,18.0,4.8969696969696965,52.0,13.75,16.1,8.0,24.55,45.0,7.0,18.52,19.8,16.5,23.5,35.0
2010-01-20,16.0,17.05,10.7,14.7,5.75,7.5,18.0,4.775757575757575,52.0,13.3,16.0,8.0,24.55,45.0,7.0,18.54,20.0,16.5,23.5,35.0
2010-01-21,16.0,16.9,15.0,12.84,4.5,7.5,18.0,4.654545454545455,52.5,13.25,16.0,8.0,24.55,45.0,7.5,18.56,20.0,16.5,23.5,30.0
2010-01-22,16.0,16.85,15.0,14.5,5.0,7.4,18.0,4.533333333333333,53.0,13.5,16.1,8.333333333333334,24.55,50.0,7.0,18.58,20.0,16.5,23.5,30.0
2010-01-23,16.0,16.7,10.3,14.375,5.15,7.5,18.0,4.412121212121212,53.0,13.65,16.0,8.666666666666666,24.55,45.0,7.0,18.6,20.0,16.75,23.5,30.0
2010-01-24,15.9,16.67,15.0,14.25,5.15,7.5,18.0,4.290909090909091,52.5,13.8,15.98,9.0,24.55,46.0,7.0,18.0,20.0,16.7,23.5,40.0
2010-01-25,15.8,16.64,15.0,14.125,5.15,7.6,18.0,4.16969696969697,52.0,14.0,15.96,8.0,24.55,47.0,7.0,18.1,20.0,16.65,23.5,30.0
2010-01-26,15.7,16.61,15.0,14.0,4.5,7.666666666666666,18.0,4.048484848484849,52.0,14.25,15.94,7.5,24.55,48.0,7.0,18.2,20.0,16.6,23.5,30.0
2010-01-27,15.6,16.58,10.6,13.875,4.0,7.7333333333333325,18.0,3.927272727272728,53.0,14.5,15.92,8.0,24.55,49.0,7.0,18.3,20.0,16.55,23.5,30.0
2010-01-28,15.5,16.55,10.6,13.75,5.0,7.8,18.0,3.806060606060606,52.5,14.5,15.9,8.0,24.55,50.0,7.0,18.4,20.0,16.5,23.5,30.0
2010-01-29,15.3,16.65,15.0,13.625,4.0,7.6,18.0,3.684848484848485,54.0,14.0,15.75,7.666666666666666,24.55,51.0,7.2,18.5,20.0,16.5,23.5,30.0
2010-01-30,15.4,16.65,10.5,13.5,4.0,7.85,18.0,3.563636363636364,53.5,14.0,15.75,7.333333333333334,24.55,55.0,7.0,18.5,20.0,16.4,23.5,30.0
2010-01-31,15.35,16.616666666666667,10.5,13.833333333333332,4.0,7.85,18.0,3.4424242424242424,53.5,14.0,15.733333333333333,7.0,24.55,55.0,7.0,18.5,20.0,16.35,23.5,30.0
2010-02-01,15.3,16.583333333333332,11.0,14.166666666666668,3.6,7.85,18.0,3.3212121212121213,54.0,14.5,15.716666666666667,7.0,24.55,55.0,7.0,18.666666666666668,20.0,16.3,23.5,31.666666666666664
2010-02-02,15.25,16.55,11.0,14.5,3.6,7.85,18.0,3.2,54.3,14.0,15.7,8.0,25.0,55.0,7.0,18.83333333333333,20.0,16.25,23.5,33.333333333333336
2010-02-03,15.25,16.6,10.9,13.69,3.5,8.0,18.0,3.1,54.0,14.5,15.8,8.0,25.0,50.0,7.0,19.0,20.0,16.25,23.5,35.0
2010-02-04,15.25,17.05,10.9,14.07,3.5,8.0,18.0,3.0,53.0,15.0,15.75,8.0,25.0,50.0,7.0,19.0,20.0,16.25,23.5,33.333333333333336
2010-02-05,15.25,16.25,15.5,14.0,3.7,8.0,18.0,2.9,52.5,15.0,15.9,7.666666666666666,24.966666666666665,55.0,7.0,19.0,20.5,16.25,23.5,31.666666666666664
2010-02-06,15.25,16.25,15.0,14.0,2.95,8.0,18.0,2.8,52.0,14.5,15.8,7.333333333333334,24.93333333333333,55.0,7.0,18.7,20.5,16.25,23.5,30.0
2010-02-07,15.25,16.583333333333332,16.0,13.875,3.7,8.15,18.0,2.8,51.0,14.5,15.866666666666667,7.0,24.9,51.66666666666667,7.0,18.8,20.5,16.25,23.5,35.0
2010-02-08,15.25,16.916666666666668,10.95,13.75,2.8,8.15,18.0,2.8,51.0,14.25,15.933333333333332,7.0,24.9,48.33333333333333,7.0,18.9,20.5,16.25,23.5,35.0
2010-02-09,15.25,17.25,11.0,13.625,4.0,8.25,18.0,2.9,50.0,14.25,16.0,7.0,24.9,45.0,7.0,19.0,20.5,16.25,23.5,35.0
2010-02-10,15.25,17.05,11.1,13.5,3.15,8.25,18.0,2.9,50.5,14.0,16.0,7.0,24.9,50.0,7.0,18.5,20.5,16.25,23.5,35.0
2010-02-11,15.25,17.05,14.0,14.2,4.35,8.35,18.0,2.9,51.0,13.5,16.0,7.0,25.05,45.0,7.0,18.5,20.5,16.25,23.5,35.0
2010-02-12,15.25,17.04,13.0,14.062,4.0,8.35,18.0,2.9,51.25,13.5,16.05,7.0,25.05,47.0,7.0,18.5,20.5,16.25,23.5,35.0
2010-02-13,15.25,17.03,11.25,13.924,3.3,8.35,18.0,2.8,51.6,13.25,16.1,7.0,25.05,49.0,7.0,18.472222222222218,20.5,16.25,23.5,35.0
2010-02-14,15.25,17.02,11.25,13.786,3.3,8.316666666666666,18.0,2.8,52.0,13.15,16.133333333333333,7.0,25.05,51.0,7.0,18.444444444444443,20.5,16.25,23.5,35.0
2010-02-15,15.25,17.01,11.25,13.648,3.5,8.283333333333333,18.0,2.8666666666666667,52.5,13.1,16.166666666666668,7.0,25.05,53.0,7.0,18.416666666666668,20.5,16.25,23.5,35.0
2010-02-16,15.25,17.0,11.25,13.51,3.75,8.25,18.0,2.933333333333333,53.0,13.25,16.2,7.0,25.05,55.0,7.0,18.38888888888889,20.5,16.25,23.5,40.0
2010-02-17,15.25,16.7,11.0,15.0,3.55,8.35,18.0,3.0,52.9,13.0,16.15,7.0,25.05,60.0,6.5,18.36111111111111,20.5,16.25,23.5,35.0
2010-02-18,15.25,15.75,10.95,14.5,3.25,8.35,18.0,3.1,52.0,13.0,16.0,7.0,25.05,60.0,6.5,18.33333333333333,20.5,16.25,23.5,35.0
2010-02-19,15.25,16.55,13.0,14.5,3.5,8.35,18.0,2.9,52.0,12.75,16.0,7.0,25.016666666666666,55.0,6.5,18.305555555555557,21.0,16.25,23.5,30.0
2010-02-20,15.25,17.0,10.9,14.11,3.05,8.35,18.0,2.7,53.0,12.5,16.0,7.0,24.98333333333333,60.0,6.5,18.277777777777782,21.0,16.25,23.5,35.0
2010-02-21,15.25,16.683333333333334,10.95,13.506666666666668,3.1,8.35,17.833333333333332,2.6,53.0,12.25,15.933333333333332,7.0,24.95,58.66666666666667,6.5,18.25,21.0,16.25,23.5,35.0
2010-02-22,15.25,16.366666666666667,10.5,12.903333333333332,2.8,8.38,17.666666666666668,2.7,53.5,12.0,15.866666666666667,7.0,25.0,57.33333333333333,6.5,18.0,21.0,16.25,23.5,30.0
2010-02-23,15.25,16.05,10.55,12.3,2.8,8.41,17.5,2.7,54.0,12.0,15.8,7.0,24.95,56.0,6.5,18.25,21.0,16.25,23.5,35.0
2010-02-24,15.25,15.45,10.55,13.5,2.8,8.44,17.5,2.6,53.5,12.166666666666668,15.783333333333333,7.0,24.9,55.875,6.5,18.25,21.0,16.25,23.5,40.0
2010-02-25,15.25,16.1,10.5,17.0,2.8,8.47,17.5,2.7,53.0,12.333333333333332,15.766666666666667,7.0,25.05,55.75,6.5,18.25,21.0,16.25,23.5,35.0
2010-02-26,15.25,15.85,10.0,16.0,3.5,8.5,17.5,2.7,52.5,12.5,15.75,7.0,25.05,55.625,6.5,18.25,21.0,16.25,23.5,35.0
2010-02-27,14.73,15.83,10.25,15.18,2.8,8.5,17.5,2.7,52.5,12.5,15.75,7.0,25.05,55.5,6.5,18.4,21.0,15.6,23.5,35.0
2010-02-28,14.21,15.81,10.0,14.36,3.5,8.5,17.5,2.6,52.5,12.5,15.75,7.0,25.05,55.375,6.5,18.55,21.0,14.95,23.5,35.0
2010-03-01,13.69,15.79,9.666666666666666,13.54,3.333333333333333,8.5,17.5,2.5,52.5,12.5,15.75,7.0,25.05,55.25,6.5,18.7,21.0,14.3,23.5,35.0
2010-03-02,13.17,15.77,9.333333333333334,12.72,3.166666666666667,8.5,17.5,2.5,52.5,12.5,15.75,7.0,25.05,55.125,6.5,18.85,21.0,13.65,23.5,35.0
2010-03-03,12.65,15.75,9.0,11.9,3.0,8.5,17.5,2.2,52.5,12.5,15.75,7.0,25.05,55.0,6.5,19.0,21.0,13.0,23.5,35.0
2010-03-04,12.6,18.35,11.0,11.8,3.5,8.6,17.5,2.1,52.55,12.35,15.75,7.0,25.05,55.0,6.5,18.83333333333333,21.5,13.0,23.5,35.0
2010-03-05,13.1,17.7,9.0,14.12,3.5,8.6,17.5,2.2,52.75,12.0,15.9,7.0,25.05,56.0,6.5,18.666666666666668,21.5,13.25,23.5,40.0
2010-03-06,13.0,19.0,11.0,11.54,3.5,8.65,17.5,2.2,52.7,12.2,15.8,7.0,25.05,50.0,6.5,18.5,21.5,13.25,23.5,35.0
2010-03-07,13.083333333333332,18.616666666666667,9.0,11.56,3.5,8.7,17.5,2.3,52.75,12.1,15.833333333333332,7.0,25.05,51.66666666666667,6.5,18.416666666666668,21.5,13.666666666666668,23.5,35.0
2010-03-08,13.166666666666668,18.233333333333334,10.5,11.58,3.5,8.75,17.5,2.3,53.0,12.0,15.866666666666667,7.0,25.05,53.33333333333333,6.5,18.33333333333333,21.5,14.083333333333332,23.5,35.0
2010-03-09,13.25,17.85,9.0,11.6,3.0,8.75,17.5,2.6,53.0,12.0,15.9,7.0,25.05,55.0,6.5,18.25,21.5,14.5,23.5,35.0
2010-03-10,13.25,18.4,6.0,11.7,3.1,8.75,17.5,2.4,53.0,11.75,15.95,7.0,25.05,50.0,6.5,18.166666666666668,21.5,14.5,23.5,40.0
2010-03-11,13.5,17.7,10.5,12.2,3.5,8.75,17.5,2.2,54.33333333333333,11.5,16.0,7.0,25.05,55.0,6.5,18.08333333333333,21.5,15.0,23.5,40.0
2010-03-12,13.25,18.0,8.0,12.0,3.5,8.75,17.5,2.1,55.66666666666667,11.5,16.0,7.0,25.05,50.0,6.5,18.0,21.5,13.85,23.5,40.0
2010-03-13,12.95,17.0,6.0,11.9,2.95,9.25,17.5,2.2,57.0,10.0,16.0,7.0,25.05,50.0,6.5,18.5,21.5,14.75,23.5,40.0
2010-03-14,12.966666666666667,17.333333333333332,10.45,11.733333333333333,2.95,9.34,17.5,2.2,58.33333333333333,10.0,16.0,7.0,25.05,50.0,6.5,18.5,21.5,14.666666666666668,23.5,40.0
2010-03-15,12.983333333333333,17.666666666666668,9.0,11.566666666666668,3.5,9.43,17.5,2.3,59.66666666666667,10.0,16.0,7.0,25.05,50.0,6.5,18.5,21.5,14.583333333333332,23.5,40.0
2010-03-16,13.0,18.0,10.4,11.4,2.95,9.52,17.5,2.2,61.0,10.5,16.0,7.0,25.05,50.0,6.5,18.5,21.5,14.5,23.5,40.0
2010-03-17,12.75,17.2,6.0,11.4,3.5,9.61,17.5,2.1,61.0,10.5,16.0,7.0,25.05,50.0,6.5,18.25,21.5,14.416666666666668,23.5,40.0
2010-03-18,12.5,16.55,10.4,11.7,3.1,9.7,17.5,2.0,61.0,10.75,16.0,7.0,25.05,50.0,6.5,18.3,21.75,14.333333333333332,23.5,40.0
2010-03-19,12.25,17.5,8.0,11.7,3.5,9.7,17.5,1.9,61.5,10.25,16.0,7.166666666666666,25.05,51.0,6.0,18.35,21.75,14.25,23.5,40.0
2010-03-20,12.25,17.05,10.45,11.4,2.9,9.75,17.5,1.9,61.25,10.5,15.9,7.333333333333334,25.05,50.0,6.5,18.4,21.75,14.0,23.5,40.0
2010-03-21,12.333333333333332,17.783333333333328,5.0,11.44,3.5,10.5,17.5,1.9,60.5,10.25,15.8,7.5,25.05,51.66666666666667,6.666666666666666,18.45,21.75,13.833333333333332,23.5,45.0
2010-03-22,12.416666666666668,18.516666666666666,7.5,11.48,2.95,10.85,17.5,1.9,60.0,10.0,15.8,7.5,25.05,53.33333333333333,6.833333333333334,18.5,21.75,13.666666666666668,23.5,45.0
2010-03-23,12.5,19.25,10.0,11.52,3.0,10.85,17.5,2.0,60.0,10.0,15.75,7.5,25.05,55.0,7.0,18.55,21.75,13.5,23.5,6.0
2010-03-24,12.333333333333332,19.1,10.0,11.546666666666667,3.0,12.5,17.5,2.4,59.25,10.25,15.85,7.5,25.05,55.0,6.5,18.6,21.75,13.383333333333333,23.5,33.0
2010-03-25,12.166666666666668,18.95,5.0,11.573333333333332,3.5,12.5,17.5,2.4,58.0,10.5,16.0,7.5,25.05,55.0,6.5,18.65,21.75,13.266666666666667,23.5,60.0
2010-03-26,12.0,18.8,6.0,11.6,3.0,12.5,17.5,2.4,57.0,10.0,15.75,7.5,25.05,54.0,6.5,18.7,21.75,13.15,23.5,55.0
2010-03-27,12.5,18.65,5.0,11.4,3.0,12.75,17.5,2.4,56.0,9.9,15.75,7.5,25.05,53.0,6.5,18.5,21.75,14.0,23.5,60.0
2010-03-28,12.5,18.5,9.0,11.461,3.0,12.75,17.5,2.4,55.5,9.9,15.75,7.5,25.05,51.4,6.4,18.666666666666668,21.75,13.954545454545455,23.5,50.0
2010-03-29,12.5,18.35,8.4,11.522,3.25,12.75,17.5,2.4,55.0,9.75,15.9,7.5,25.05,49.8,6.3,18.83333333333333,21.75,13.90909090909091,23.5,55.0
2010-03-30,12.5,18.2,8.4,11.583,3.0,12.75,17.5,2.4,56.0,9.6,15.75,7.5,25.55,48.2,6.2,19.0,21.75,13.863636363636365,23.5,60.0
2010-03-31,12.5,18.05,7.0,11.644,3.0,12.85,17.5,2.4,56.0,9.6,15.6,7.5,25.55,46.6,6.1,19.0,22.0,13.818181818181818,23.5,70.0
2010-04-01,12.5,17.9,6.333333333333334,11.705,3.0,12.85,17.5,2.4,56.1,9.7,15.7,7.0,25.55,45.0,6.0,19.0,22.0,13.772727272727273,23.5,66.66666666666667
2010-04-02,12.5,17.75,5.666666666666666,11.765999999999998,3.0,12.85,17.5,2.4,56.25,9.25,15.75,7.166666666666666,25.55,45.0,6.1,19.0,22.0,13.727272727272727,23.5,63.33333333333333
2010-04-03,12.5,17.6,5.0,11.827,3.0,12.85,17.5,2.4,56.5,9.0,15.85,7.333333333333334,25.55,45.0,6.2,19.0,22.0,13.681818181818182,23.5,60.0
2010-04-04,12.5,17.733333333333334,6.0,11.888,3.25,12.75,17.5,2.4,56.5,8.75,15.9,7.5,25.55,45.0,6.3,19.0,22.0,13.636363636363635,23.5,60.0
2010-04-05,12.5,17.866666666666667,5.0,11.949000000000002,3.25,12.75,17.5,2.4,56.75,8.6,15.9,7.5,25.55,45.0,6.4,19.0,22.0,13.59090909090909,23.5,60.0
2010-04-06,12.5,18.0,6.0,12.01,3.5,12.85,17.5,2.4,56.5,8.0,15.8,7.5,25.55,45.0,6.5,19.0,22.0,13.545454545454545,23.5,50.0
2010-04-07,12.5,17.65,5.5,11.7,3.0,13.0,17.5,2.3,56.5,8.25,15.75,7.5,25.55,45.0,6.0,18.7,22.0,13.5,23.5,50.0
2010-04-08,13.0,17.0,5.5,12.1,3.0,13.0,17.5,2.4,56.25,8.0,15.8,7.5,25.55,45.0,6.0,18.5,22.0,13.5,23.5,55.0
