date,Onion,Potato,Rice,Wheat
2009-06-16,12.0,16.0,19.0,18.0
2009-06-17,12.0,16.0,19.0,18.0
2009-06-18,12.0,16.0,19.0,18.0
2009-06-19,12.0,16.0,19.0,18.0
2009-06-20,12.0,16.0,19.0,18.0
2009-06-21,12.0,16.0,19.0,18.0
2009-06-22,12.0,16.0,19.0,18.0
2009-06-23,12.0,16.0,19.0,18.0
2009-06-24,12.0,16.0,19.0,18.0
2009-06-25,12.0,16.0,19.0,18.0
2009-06-26,12.0,16.0,19.0,18.0
2009-06-27,12.0,16.0,19.0,18.0
2009-06-28,12.0,16.0,19.0,18.0
2009-06-29,12.0,16.0,19.0,18.0
2009-06-30,12.0,16.0,19.0,18.0
2009-07-01,12.0,16.0,19.0,18.0
2009-07-02,12.0,16.0,19.0,18.0
2009-07-03,12.0,16.0,19.0,18.0
2009-07-04,12.0,16.0,19.0,18.0
2009-07-05,12.0,16.0,19.0,18.0
2009-07-06,12.0,16.0,19.0,18.0
2009-07-07,12.0,16.0,19.0,18.0
2009-07-08,12.0,16.0,19.0,18.0
2009-07-09,12.0,16.0,19.0,18.0
2009-07-10,12.0,16.0,19.0,18.0
2009-07-11,12.0,16.0,19.0,18.0
2009-07-12,12.0,16.0,19.0,18.0
2009-07-13,12.0,16.0,19.0,18.0
2009-07-14,12.0,16.0,19.0,18.0
2009-07-15,12.0,16.0,19.0,18.0
2009-07-16,12.0,16.0,19.0,18.0
2009-07-17,12.0,16.0,19.0,18.0
2009-07-18,12.0,16.0,19.0,18.0
2009-07-19,12.0,16.0,19.0,18.0
2009-07-20,12.0,16.0,19.0,18.0
2009-07-21,12.0,16.0,19.0,18.0
2009-07-22,12.0,16.0,19.0,18.0
2009-07-23,12.0,16.0,19.0,19.0
2009-07-24,12.0,16.0,19.0,19.0
2009-07-25,12.0,16.0,19.0,19.0
2009-07-26,12.0,16.0,19.0,19.0
2009-07-27,12.0,16.0,19.0,19.0
2009-07-28,12.0,16.0,19.0,19.0
2009-07-29,12.0,16.0,19.0,19.0
2009-07-30,12.0,16.0,19.0,19.0
2009-07-31,12.0,16.0,19.0,19.0
2009-08-01,12.0,16.0,19.0,19.0
2009-08-02,12.0,16.0,19.0,19.0
2009-08-03,12.0,16.0,19.0,19.0
2009-08-04,12.0,16.0,19.0,19.0
2009-08-05,12.0,16.0,19.0,19.0
2009-08-06,12.0,16.0,19.0,19.0
2009-08-07,12.0,16.0,19.0,19.0
2009-08-08,12.0,16.0,19.0,19.0
2009-08-09,12.0,16.0,19.0,19.0
2009-08-10,12.0,16.0,19.0,19.0
2009-08-11,12.0,16.0,19.0,19.0
2009-08-12,12.0,16.0,19.0,19.0
2009-08-13,12.0,16.0,19.0,19.0
2009-08-14,12.0,16.0,19.0,19.0
2009-08-15,12.0,16.0,19.0,19.0
2009-08-16,12.0,16.0,19.0,19.0
2009-08-17,12.0,16.0,19.0,19.0
2009-08-18,12.0,16.0,19.0,19.0
2009-08-19,12.0,16.0,19.0,19.0
2009-08-20,12.0,16.0,19.0,19.0
2009-08-21,12.0,16.0,19.0,19.0
2009-08-22,12.0,16.0,19.0,19.0
2009-08-23,12.0,16.0,19.0,19.0
2009-08-24,12.0,16.0,19.0,19.0
2009-08-25,12.0,16.0,19.0,19.0
2009-08-26,12.0,16.0,20.0,19.0
2009-08-27,12.0,16.0,20.0,19.0
2009-08-28,12.0,16.0,20.0,19.0
2009-08-29,12.0,16.0,20.0,19.0
2009-08-30,12.0,16.0,20.0,19.0
2009-08-31,12.0,16.0,20.0,19.0
2009-09-01,12.0,16.0,20.0,19.0
2009-09-02,12.0,16.0,20.0,19.0
2009-09-03,12.0,16.0,20.0,19.0
2009-09-04,12.0,16.0,20.0,19.0
2009-09-05,11.5,16.0,20.5,19.0
2009-09-06,11.0,16.0,21.0,19.0
2009-09-07,10.5,16.0,21.5,19.0
2009-09-08,10.0,16.0,22.0,19.0
2009-09-09,10.0,16.0,22.0,19.0
2009-09-10,10.0,16.0,22.0,19.0
2009-09-11,10.0,16.0,22.0,19.0
2009-09-12,10.0,16.0,22.0,19.0
2009-09-13,10.0,16.0,22.0,19.0
2009-09-14,10.0,16.0,22.0,19.0
2009-09-15,10.0,16.0,22.0,19.0
2009-09-16,10.0,16.0,22.0,19.0
2009-09-17,10.0,16.0,22.0,19.0
2009-09-18,10.0,18.0,22.0,19.0
2009-09-19,10.0,18.4,22.0,19.0
2009-09-20,10.0,18.8,22.0,19.0
2009-09-21,10.0,19.2,22.0,19.0
2009-09-22,10.0,19.6,22.0,19.0
2009-09-23,10.0,20.0,22.0,19.0
2009-09-24,10.0,20.0,22.0,19.0
2009-09-25,10.0,20.0,22.0,19.0
2009-09-26,10.0,20.0,22.0,19.0
2009-09-27,10.0,20.0,22.0,19.0
2009-09-28,10.0,20.0,22.0,19.0
2009-09-29,10.0,20.0,22.0,19.0
2009-09-30,10.0,20.0,22.0,19.0
2009-10-01,10.0,20.0,22.0,19.0
2009-10-02,10.0,20.0,22.0,19.0
2009-10-03,10.0,20.0,22.0,19.0
2009-10-04,10.0,20.0,22.0,19.0
2009-10-05,10.0,20.0,22.0,19.0
2009-10-06,10.0,20.0,22.0,19.0
2009-10-07,10.0,20.0,22.0,19.0
2009-10-08,10.0,20.0,22.0,19.0
2009-10-09,10.0,20.0,22.0,19.0
2009-10-10,13.0,21.25,22.0,19.0
2009-10-11,16.0,22.5,22.0,19.0
2009-10-12,19.0,23.75,22.0,19.0
2009-10-13,22.0,25.0,22.0,19.0
2009-10-14,22.0,25.0,22.0,19.0
2009-10-15,22.0,25.0,22.0,19.0
2009-10-16,22.0,25.0,22.0,19.0
2009-10-17,22.0,25.0,22.0,19.0
2009-10-18,22.0,25.0,22.0,19.0
2009-10-19,22.0,25.0,22.0,19.0
2009-10-20,22.0,25.0,22.0,19.0
2009-10-21,22.0,25.0,22.0,19.0
2009-10-22,22.0,25.0,22.0,19.0
2009-10-23,22.0,25.0,22.0,19.0
2009-10-24,22.0,25.0,22.0,19.0
2009-10-25,22.0,25.0,22.0,19.0
2009-10-26,22.0,25.0,22.0,19.0
2009-10-27,22.0,25.0,22.0,19.0
2009-10-28,20.0,24.0,22.0,19.0
2009-10-29,20.0,24.0,22.0,19.0
2009-10-30,20.0,24.0,22.0,19.0
2009-10-31,20.4,24.4,21.6,19.4
2009-11-01,20.8,24.8,21.2,19.8
2009-11-02,21.2,25.2,20.8,20.2
2009-11-03,21.6,25.6,20.4,20.6
2009-11-04,22.0,26.0,20.0,21.0
2009-11-05,22.0,26.0,20.0,21.0
2009-11-06,22.0,26.0,20.0,21.0
2009-11-07,22.0,26.0,20.0,21.0
2009-11-08,22.0,26.0,20.0,21.0
2009-11-09,22.0,26.0,20.0,21.0
2009-11-10,22.0,26.0,20.0,21.0
2009-11-11,22.0,26.0,20.0,21.0
2009-11-12,22.0,26.0,20.0,21.0
2009-11-13,22.0,26.0,20.0,21.0
2009-11-14,22.0,26.0,20.0,21.0
2009-11-15,22.0,26.0,20.0,21.0
2009-11-16,22.0,26.0,20.0,21.0
2009-11-17,22.0,26.0,20.0,21.0
2009-11-18,22.0,18.0,20.0,21.0
2009-11-19,26.0,18.0,22.0,21.0
2009-11-20,26.0,18.0,22.0,21.0
2009-11-21,26.0,18.0,22.0,21.0
2009-11-22,26.0,18.0,22.0,21.0
2009-11-23,26.0,18.0,22.0,21.0
2009-11-24,26.0,18.0,22.0,21.0
2009-11-25,26.0,18.0,22.0,21.0
2009-11-26,26.0,18.0,22.0,21.0
2009-11-27,26.0,18.0,22.0,21.0
2009-11-28,26.0,18.0,22.0,21.0
2009-11-29,26.0,18.0,22.0,21.0
2009-11-30,26.0,18.0,22.0,21.0
2009-12-01,26.0,18.0,22.0,21.0
2009-12-02,26.0,18.0,22.0,21.0
2009-12-03,26.0,18.0,22.0,21.0
2009-12-04,26.0,18.0,22.0,21.0
2009-12-05,26.0,18.0,22.0,21.0
2009-12-06,26.0,18.0,22.0,21.0
2009-12-07,26.0,18.0,22.0,21.0
2009-12-08,26.0,18.0,22.0,21.0
2009-12-09,26.0,18.0,22.0,21.0
2009-12-10,26.0,24.0,22.0,21.0
2009-12-11,26.0,24.0,22.0,21.0
2009-12-12,26.0,24.0,22.0,21.0
2009-12-13,26.0,24.0,22.0,21.0
2009-12-14,26.0,24.0,22.0,21.0
2009-12-15,26.0,24.0,22.0,21.0
